"Plot Title: mill_meso_T2_high"
"#","Date Time, GMT+01:00","X Accel, g (LGR S/N: 21820144, SEN S/N: 21820144)","Coupler Detached (LGR S/N: 21820144)","Coupler Attached (LGR S/N: 21820144)","Host Connected (LGR S/N: 21820144)","Stopped (LGR S/N: 21820144)","End Of File (LGR S/N: 21820144)"
550,30/06/25 13:14:01,-1.050,,,,,
551,30/06/25 13:14:02,-1.100,,,,,
552,30/06/25 13:14:03,-1.100,,,,,
553,30/06/25 13:14:04,-1.050,,,,,
554,30/06/25 13:14:05,-1.050,,,,,
555,30/06/25 13:14:06,-1.050,,,,,
556,30/06/25 13:14:07,-1.100,,,,,
557,30/06/25 13:14:08,-1.050,,,,,
558,30/06/25 13:14:09,-1.100,,,,,
559,30/06/25 13:14:10,-1.050,,,,,
560,30/06/25 13:14:11,-1.100,,,,,
561,30/06/25 13:14:12,-1.050,,,,,
562,30/06/25 13:14:13,-1.100,,,,,
563,30/06/25 13:14:14,-1.050,,,,,
564,30/06/25 13:14:15,-1.100,,,,,
565,30/06/25 13:14:16,-1.050,,,,,
566,30/06/25 13:14:17,-1.100,,,,,
567,30/06/25 13:14:18,-1.050,,,,,
568,30/06/25 13:14:19,-1.050,,,,,
569,30/06/25 13:14:20,-1.100,,,,,
570,30/06/25 13:14:21,-1.100,,,,,
571,30/06/25 13:14:22,-1.050,,,,,
572,30/06/25 13:14:23,-1.100,,,,,
573,30/06/25 13:14:24,-1.050,,,,,
574,30/06/25 13:14:25,-1.050,,,,,
575,30/06/25 13:14:26,-1.100,,,,,
576,30/06/25 13:14:27,-1.050,,,,,
577,30/06/25 13:14:28,-1.100,,,,,
578,30/06/25 13:14:29,-1.100,,,,,
579,30/06/25 13:14:30,-1.100,,,,,
580,30/06/25 13:14:31,-1.050,,,,,
581,30/06/25 13:14:32,-1.050,,,,,
582,30/06/25 13:14:33,-1.050,,,,,
583,30/06/25 13:14:34,-1.050,,,,,
584,30/06/25 13:14:35,-1.100,,,,,
585,30/06/25 13:14:36,-1.100,,,,,
586,30/06/25 13:14:37,-1.100,,,,,
587,30/06/25 13:14:38,-1.050,,,,,
588,30/06/25 13:14:39,-1.050,,,,,
589,30/06/25 13:14:40,-1.100,,,,,
590,30/06/25 13:14:41,-1.100,,,,,
591,30/06/25 13:14:42,-1.100,,,,,
592,30/06/25 13:14:43,-1.100,,,,,
593,30/06/25 13:14:44,-1.050,,,,,
594,30/06/25 13:14:45,-1.050,,,,,
595,30/06/25 13:14:46,-1.050,,,,,
596,30/06/25 13:14:47,-1.100,,,,,
597,30/06/25 13:14:48,-1.050,,,,,
598,30/06/25 13:14:49,-1.050,,,,,
599,30/06/25 13:14:50,-1.100,,,,,
600,30/06/25 13:14:51,-1.100,,,,,
601,30/06/25 13:14:52,-1.100,,,,,
602,30/06/25 13:14:53,-1.100,,,,,
603,30/06/25 13:14:54,-1.050,,,,,
604,30/06/25 13:14:55,-1.100,,,,,
605,30/06/25 13:14:56,-1.050,,,,,
606,30/06/25 13:14:57,-1.050,,,,,
607,30/06/25 13:14:58,-1.100,,,,,
608,30/06/25 13:14:59,-1.050,,,,,
609,30/06/25 13:15:00,-1.100,,,,,
610,30/06/25 13:15:01,-1.100,,,,,
611,30/06/25 13:15:02,-1.100,,,,,
612,30/06/25 13:15:03,-1.100,,,,,
613,30/06/25 13:15:04,-1.100,,,,,
614,30/06/25 13:15:05,-1.050,,,,,
615,30/06/25 13:15:06,-1.100,,,,,
616,30/06/25 13:15:07,-1.050,,,,,
617,30/06/25 13:15:08,-1.050,,,,,
618,30/06/25 13:15:09,-1.050,,,,,
619,30/06/25 13:15:10,-1.100,,,,,
620,30/06/25 13:15:11,-1.050,,,,,
621,30/06/25 13:15:12,-1.050,,,,,
622,30/06/25 13:15:13,-1.100,,,,,
623,30/06/25 13:15:14,-1.100,,,,,
624,30/06/25 13:15:15,-1.050,,,,,
625,30/06/25 13:15:16,-1.100,,,,,
626,30/06/25 13:15:17,-1.050,,,,,
627,30/06/25 13:15:18,-1.100,,,,,
628,30/06/25 13:15:19,-1.050,,,,,
629,30/06/25 13:15:20,-1.050,,,,,
630,30/06/25 13:15:21,-1.100,,,,,
631,30/06/25 13:15:22,-1.100,,,,,
632,30/06/25 13:15:23,-1.100,,,,,
633,30/06/25 13:15:24,-1.100,,,,,
634,30/06/25 13:15:25,-1.050,,,,,
635,30/06/25 13:15:26,-1.050,,,,,
636,30/06/25 13:15:27,-1.050,,,,,
637,30/06/25 13:15:28,-1.050,,,,,
638,30/06/25 13:15:29,-1.100,,,,,
639,30/06/25 13:15:30,-1.100,,,,,
640,30/06/25 13:15:31,-1.100,,,,,
641,30/06/25 13:15:32,-1.050,,,,,
642,30/06/25 13:15:33,-1.100,,,,,
643,30/06/25 13:15:34,-1.100,,,,,
644,30/06/25 13:15:35,-1.100,,,,,
645,30/06/25 13:15:36,-1.050,,,,,
646,30/06/25 13:15:37,-1.100,,,,,
647,30/06/25 13:15:38,-1.100,,,,,
648,30/06/25 13:15:39,-1.100,,,,,
649,30/06/25 13:15:40,-1.050,,,,,
650,30/06/25 13:15:41,-1.100,,,,,
651,30/06/25 13:15:42,-1.050,,,,,
652,30/06/25 13:15:43,-1.050,,,,,
653,30/06/25 13:15:44,-1.050,,,,,
654,30/06/25 13:15:45,-1.100,,,,,
655,30/06/25 13:15:46,-1.100,,,,,
656,30/06/25 13:15:47,-1.050,,,,,
657,30/06/25 13:15:48,-1.050,,,,,
658,30/06/25 13:15:49,-1.100,,,,,
659,30/06/25 13:15:50,-1.100,,,,,
660,30/06/25 13:15:51,-1.100,,,,,
661,30/06/25 13:15:52,-1.050,,,,,
662,30/06/25 13:15:53,-1.050,,,,,
663,30/06/25 13:15:54,-1.100,,,,,
664,30/06/25 13:15:55,-1.050,,,,,
665,30/06/25 13:15:56,-1.050,,,,,
666,30/06/25 13:15:57,-1.050,,,,,
667,30/06/25 13:15:58,-1.100,,,,,
668,30/06/25 13:15:59,-1.050,,,,,
669,30/06/25 13:16:00,-1.100,,,,,
670,30/06/25 13:16:01,-1.050,,,,,
671,30/06/25 13:16:02,-1.050,,,,,
672,30/06/25 13:16:03,-1.100,,,,,
673,30/06/25 13:16:04,-1.050,,,,,
674,30/06/25 13:16:05,-1.100,,,,,
675,30/06/25 13:16:06,-1.100,,,,,
676,30/06/25 13:16:07,-1.100,,,,,
677,30/06/25 13:16:08,-1.100,,,,,
678,30/06/25 13:16:09,-1.100,,,,,
679,30/06/25 13:16:10,-1.050,,,,,
680,30/06/25 13:16:11,-1.050,,,,,
681,30/06/25 13:16:12,-1.100,,,,,
682,30/06/25 13:16:13,-1.050,,,,,
683,30/06/25 13:16:14,-1.100,,,,,
684,30/06/25 13:16:15,-1.100,,,,,
685,30/06/25 13:16:16,-1.100,,,,,
686,30/06/25 13:16:17,-1.050,,,,,
687,30/06/25 13:16:18,-1.050,,,,,
688,30/06/25 13:16:19,-1.100,,,,,
689,30/06/25 13:16:20,-1.050,,,,,
690,30/06/25 13:16:21,-1.050,,,,,
691,30/06/25 13:16:22,-1.050,,,,,
692,30/06/25 13:16:23,-1.050,,,,,
693,30/06/25 13:16:24,-1.050,,,,,
694,30/06/25 13:16:25,-1.100,,,,,
695,30/06/25 13:16:26,-1.050,,,,,
696,30/06/25 13:16:27,-1.100,,,,,
697,30/06/25 13:16:28,-1.100,,,,,
698,30/06/25 13:16:29,-1.050,,,,,
699,30/06/25 13:16:30,-1.100,,,,,
700,30/06/25 13:16:31,-1.100,,,,,
701,30/06/25 13:16:32,-1.050,,,,,
702,30/06/25 13:16:33,-1.100,,,,,
703,30/06/25 13:16:34,-1.050,,,,,
704,30/06/25 13:16:35,-1.100,,,,,
705,30/06/25 13:16:36,-1.100,,,,,
706,30/06/25 13:16:37,-1.050,,,,,
707,30/06/25 13:16:38,-1.100,,,,,
708,30/06/25 13:16:39,-1.100,,,,,
709,30/06/25 13:16:40,-1.050,,,,,
710,30/06/25 13:16:41,-1.050,,,,,
711,30/06/25 13:16:42,-1.050,,,,,
712,30/06/25 13:16:43,-1.100,,,,,
713,30/06/25 13:16:44,-1.050,,,,,
714,30/06/25 13:16:45,-1.100,,,,,
715,30/06/25 13:16:46,-1.100,,,,,
716,30/06/25 13:16:47,-1.100,,,,,
717,30/06/25 13:16:48,-1.100,,,,,
718,30/06/25 13:16:49,-1.050,,,,,
719,30/06/25 13:16:50,-1.050,,,,,
720,30/06/25 13:16:51,-1.100,,,,,
721,30/06/25 13:16:52,-1.100,,,,,
722,30/06/25 13:16:53,-1.100,,,,,
723,30/06/25 13:16:54,-1.050,,,,,
724,30/06/25 13:16:55,-1.100,,,,,
725,30/06/25 13:16:56,-1.050,,,,,
726,30/06/25 13:16:57,-1.050,,,,,
727,30/06/25 13:16:58,-1.100,,,,,
728,30/06/25 13:16:59,-1.100,,,,,
729,30/06/25 13:17:00,-1.100,,,,,
730,30/06/25 13:17:01,-1.050,,,,,
731,30/06/25 13:17:02,-1.100,,,,,
732,30/06/25 13:17:03,-1.100,,,,,
733,30/06/25 13:17:04,-1.100,,,,,
734,30/06/25 13:17:05,-1.100,,,,,
735,30/06/25 13:17:06,-1.100,,,,,
736,30/06/25 13:17:07,-1.100,,,,,
737,30/06/25 13:17:08,-1.050,,,,,
738,30/06/25 13:17:09,-1.050,,,,,
739,30/06/25 13:17:10,-1.100,,,,,
740,30/06/25 13:17:11,-1.100,,,,,
741,30/06/25 13:17:12,-1.050,,,,,
742,30/06/25 13:17:13,-1.050,,,,,
743,30/06/25 13:17:14,-1.100,,,,,
744,30/06/25 13:17:15,-1.100,,,,,
745,30/06/25 13:17:16,-1.050,,,,,
746,30/06/25 13:17:17,-1.050,,,,,
747,30/06/25 13:17:18,-1.050,,,,,
748,30/06/25 13:17:19,-1.100,,,,,
749,30/06/25 13:17:20,-1.100,,,,,
750,30/06/25 13:17:21,-1.050,,,,,
751,30/06/25 13:17:22,-1.100,,,,,
752,30/06/25 13:17:23,-1.100,,,,,
753,30/06/25 13:17:24,-1.100,,,,,
754,30/06/25 13:17:25,-1.050,,,,,
755,30/06/25 13:17:26,-1.100,,,,,
756,30/06/25 13:17:27,-1.050,,,,,
757,30/06/25 13:17:28,-1.050,,,,,
758,30/06/25 13:17:29,-1.050,,,,,
759,30/06/25 13:17:30,-1.050,,,,,
760,30/06/25 13:17:31,-1.100,,,,,
761,30/06/25 13:17:32,-1.100,,,,,
762,30/06/25 13:17:33,-1.100,,,,,
763,30/06/25 13:17:34,-1.050,,,,,
764,30/06/25 13:17:35,-1.100,,,,,
765,30/06/25 13:17:36,-1.100,,,,,
766,30/06/25 13:17:37,-1.100,,,,,
767,30/06/25 13:17:38,-1.050,,,,,
768,30/06/25 13:17:39,-1.100,,,,,
769,30/06/25 13:17:40,-1.050,,,,,
770,30/06/25 13:17:41,-1.100,,,,,
771,30/06/25 13:17:42,-1.050,,,,,
772,30/06/25 13:17:43,-1.100,,,,,
773,30/06/25 13:17:44,-1.100,,,,,
774,30/06/25 13:17:45,-1.100,,,,,
775,30/06/25 13:17:46,-1.050,,,,,
776,30/06/25 13:17:47,-1.100,,,,,
777,30/06/25 13:17:48,-1.100,,,,,
778,30/06/25 13:17:49,-1.050,,,,,
779,30/06/25 13:17:50,-1.100,,,,,
780,30/06/25 13:17:51,-1.050,,,,,
781,30/06/25 13:17:52,-1.050,,,,,
782,30/06/25 13:17:53,-1.050,,,,,
783,30/06/25 13:17:54,-1.100,,,,,
784,30/06/25 13:17:55,-1.050,,,,,
785,30/06/25 13:17:56,-1.050,,,,,
786,30/06/25 13:17:57,-1.100,,,,,
787,30/06/25 13:17:58,-1.100,,,,,
788,30/06/25 13:17:59,-1.100,,,,,
789,30/06/25 13:18:00,-1.100,,,,,
790,30/06/25 13:18:01,-1.100,,,,,
791,30/06/25 13:18:02,-1.100,,,,,
792,30/06/25 13:18:03,-1.100,,,,,
793,30/06/25 13:18:04,-1.050,,,,,
794,30/06/25 13:18:05,-1.100,,,,,
795,30/06/25 13:18:06,-1.100,,,,,
796,30/06/25 13:18:07,-1.050,,,,,
797,30/06/25 13:18:08,-1.100,,,,,
798,30/06/25 13:18:09,-1.050,,,,,
799,30/06/25 13:18:10,-1.050,,,,,
800,30/06/25 13:18:11,-1.100,,,,,
801,30/06/25 13:18:12,-1.100,,,,,
802,30/06/25 13:18:13,-1.050,,,,,
803,30/06/25 13:18:14,-1.050,,,,,
804,30/06/25 13:18:15,-1.050,,,,,
805,30/06/25 13:18:16,-1.100,,,,,
806,30/06/25 13:18:17,-1.050,,,,,
807,30/06/25 13:18:18,-1.050,,,,,
808,30/06/25 13:18:19,-1.050,,,,,
809,30/06/25 13:18:20,-1.050,,,,,
810,30/06/25 13:18:21,-1.050,,,,,
811,30/06/25 13:18:22,-1.100,,,,,
812,30/06/25 13:18:23,-1.100,,,,,
813,30/06/25 13:18:24,-1.100,,,,,
814,30/06/25 13:18:25,-1.050,,,,,
815,30/06/25 13:18:26,-1.050,,,,,
816,30/06/25 13:18:27,-1.100,,,,,
817,30/06/25 13:18:28,-1.100,,,,,
818,30/06/25 13:18:29,-1.100,,,,,
819,30/06/25 13:18:30,-1.050,,,,,
820,30/06/25 13:18:31,-1.050,,,,,
821,30/06/25 13:18:32,-1.050,,,,,
822,30/06/25 13:18:33,-1.050,,,,,
823,30/06/25 13:18:34,-1.100,,,,,
824,30/06/25 13:18:35,-1.100,,,,,
825,30/06/25 13:18:36,-1.050,,,,,
826,30/06/25 13:18:37,-1.050,,,,,
827,30/06/25 13:18:38,-1.100,,,,,
828,30/06/25 13:18:39,-1.100,,,,,
829,30/06/25 13:18:40,-1.100,,,,,
830,30/06/25 13:18:41,-1.050,,,,,
831,30/06/25 13:18:42,-1.100,,,,,
832,30/06/25 13:18:43,-1.050,,,,,
833,30/06/25 13:18:44,-1.100,,,,,
834,30/06/25 13:18:45,-1.100,,,,,
835,30/06/25 13:18:46,-1.100,,,,,
836,30/06/25 13:18:47,-1.100,,,,,
837,30/06/25 13:18:48,-1.100,,,,,
838,30/06/25 13:18:49,-1.050,,,,,
839,30/06/25 13:18:50,-1.100,,,,,
840,30/06/25 13:18:51,-1.100,,,,,
841,30/06/25 13:18:52,-1.100,,,,,
842,30/06/25 13:18:53,-1.100,,,,,
843,30/06/25 13:18:54,-1.100,,,,,
844,30/06/25 13:18:55,-1.100,,,,,
845,30/06/25 13:18:56,-1.100,,,,,
846,30/06/25 13:18:57,-1.100,,,,,
847,30/06/25 13:18:58,-1.050,,,,,
848,30/06/25 13:18:59,-1.100,,,,,
849,30/06/25 13:19:00,-1.100,,,,,
850,30/06/25 13:19:01,-1.100,,,,,
851,30/06/25 13:19:02,-1.050,,,,,
852,30/06/25 13:19:03,-1.050,,,,,
853,30/06/25 13:19:04,-1.100,,,,,
854,30/06/25 13:19:05,-1.050,,,,,
855,30/06/25 13:19:06,-1.050,,,,,
856,30/06/25 13:19:07,-1.050,,,,,
857,30/06/25 13:19:08,-1.100,,,,,
858,30/06/25 13:19:09,-1.100,,,,,
859,30/06/25 13:19:10,-1.050,,,,,
860,30/06/25 13:19:11,-1.100,,,,,
861,30/06/25 13:19:12,-1.050,,,,,
862,30/06/25 13:19:13,-1.050,,,,,
863,30/06/25 13:19:14,-1.100,,,,,
864,30/06/25 13:19:15,-1.100,,,,,
865,30/06/25 13:19:16,-1.100,,,,,
866,30/06/25 13:19:17,-1.050,,,,,
867,30/06/25 13:19:18,-1.050,,,,,
868,30/06/25 13:19:19,-1.050,,,,,
869,30/06/25 13:19:20,-1.100,,,,,
870,30/06/25 13:19:21,-1.050,,,,,
871,30/06/25 13:19:22,-1.050,,,,,
872,30/06/25 13:19:23,-1.050,,,,,
873,30/06/25 13:19:24,-1.050,,,,,
874,30/06/25 13:19:25,-1.100,,,,,
875,30/06/25 13:19:26,-1.050,,,,,
876,30/06/25 13:19:27,-1.100,,,,,
877,30/06/25 13:19:28,-1.100,,,,,
878,30/06/25 13:19:29,-1.050,,,,,
879,30/06/25 13:19:30,-1.050,,,,,
880,30/06/25 13:19:31,-1.050,,,,,
881,30/06/25 13:19:32,-1.100,,,,,
882,30/06/25 13:19:33,-1.050,,,,,
883,30/06/25 13:19:34,-1.050,,,,,
884,30/06/25 13:19:35,-1.050,,,,,
885,30/06/25 13:19:36,-1.100,,,,,
886,30/06/25 13:19:37,-1.100,,,,,
887,30/06/25 13:19:38,-1.050,,,,,
888,30/06/25 13:19:39,-1.050,,,,,
889,30/06/25 13:19:40,-1.050,,,,,
890,30/06/25 13:19:41,-1.100,,,,,
891,30/06/25 13:19:42,-1.050,,,,,
892,30/06/25 13:19:43,-1.100,,,,,
893,30/06/25 13:19:44,-1.050,,,,,
894,30/06/25 13:19:45,-1.100,,,,,
895,30/06/25 13:19:46,-1.050,,,,,
896,30/06/25 13:19:47,-1.100,,,,,
897,30/06/25 13:19:48,-1.100,,,,,
898,30/06/25 13:19:49,-1.050,,,,,
899,30/06/25 13:19:50,-1.100,,,,,
900,30/06/25 13:19:51,-1.050,,,,,
901,30/06/25 13:19:52,-1.050,,,,,
902,30/06/25 13:19:53,-1.050,,,,,
903,30/06/25 13:19:54,-1.100,,,,,
904,30/06/25 13:19:55,-1.050,,,,,
905,30/06/25 13:19:56,-1.100,,,,,
906,30/06/25 13:19:57,-1.100,,,,,
907,30/06/25 13:19:58,-1.050,,,,,
908,30/06/25 13:19:59,-1.100,,,,,
909,30/06/25 13:20:00,-1.050,,,,,
910,30/06/25 13:20:01,-1.050,,,,,
911,30/06/25 13:20:02,-1.050,,,,,
912,30/06/25 13:20:03,-1.100,,,,,
913,30/06/25 13:20:04,-1.100,,,,,
914,30/06/25 13:20:05,-1.100,,,,,
915,30/06/25 13:20:06,-1.050,,,,,
916,30/06/25 13:20:07,-1.100,,,,,
917,30/06/25 13:20:08,-1.100,,,,,
918,30/06/25 13:20:09,-1.050,,,,,
919,30/06/25 13:20:10,-1.050,,,,,
920,30/06/25 13:20:11,-1.100,,,,,
921,30/06/25 13:20:12,-1.100,,,,,
922,30/06/25 13:20:13,-1.050,,,,,
923,30/06/25 13:20:14,-1.100,,,,,
924,30/06/25 13:20:15,-1.050,,,,,
925,30/06/25 13:20:16,-1.100,,,,,
926,30/06/25 13:20:17,-1.100,,,,,
927,30/06/25 13:20:18,-1.100,,,,,
928,30/06/25 13:20:19,-1.050,,,,,
929,30/06/25 13:20:20,-1.050,,,,,
930,30/06/25 13:20:21,-1.100,,,,,
931,30/06/25 13:20:22,-1.100,,,,,
932,30/06/25 13:20:23,-1.100,,,,,
933,30/06/25 13:20:24,-1.050,,,,,
934,30/06/25 13:20:25,-1.100,,,,,
935,30/06/25 13:20:26,-1.100,,,,,
936,30/06/25 13:20:27,-1.100,,,,,
937,30/06/25 13:20:28,-1.050,,,,,
938,30/06/25 13:20:29,-1.050,,,,,
939,30/06/25 13:20:30,-1.100,,,,,
940,30/06/25 13:20:31,-1.050,,,,,
941,30/06/25 13:20:32,-1.100,,,,,
942,30/06/25 13:20:33,-1.050,,,,,
943,30/06/25 13:20:34,-1.050,,,,,
944,30/06/25 13:20:35,-1.050,,,,,
945,30/06/25 13:20:36,-1.050,,,,,
946,30/06/25 13:20:37,-1.100,,,,,
947,30/06/25 13:20:38,-1.050,,,,,
948,30/06/25 13:20:39,-1.050,,,,,
949,30/06/25 13:20:40,-1.050,,,,,
950,30/06/25 13:20:41,-1.100,,,,,
951,30/06/25 13:20:42,-1.100,,,,,
952,30/06/25 13:20:43,-1.100,,,,,
953,30/06/25 13:20:44,-1.050,,,,,
954,30/06/25 13:20:45,-1.050,,,,,
955,30/06/25 13:20:46,-1.100,,,,,
956,30/06/25 13:20:47,-1.100,,,,,
957,30/06/25 13:20:48,-1.050,,,,,
958,30/06/25 13:20:49,-1.050,,,,,
959,30/06/25 13:20:50,-1.100,,,,,
960,30/06/25 13:20:51,-1.100,,,,,
961,30/06/25 13:20:52,-1.050,,,,,
962,30/06/25 13:20:53,-1.100,,,,,
963,30/06/25 13:20:54,-1.050,,,,,
964,30/06/25 13:20:55,-1.050,,,,,
965,30/06/25 13:20:56,-1.100,,,,,
966,30/06/25 13:20:57,-1.100,,,,,
967,30/06/25 13:20:58,-1.100,,,,,
968,30/06/25 13:20:59,-1.100,,,,,
969,30/06/25 13:21:00,-1.050,,,,,
970,30/06/25 13:21:01,-1.100,,,,,
971,30/06/25 13:21:02,-1.100,,,,,
972,30/06/25 13:21:03,-1.100,,,,,
973,30/06/25 13:21:04,-1.100,,,,,
974,30/06/25 13:21:05,-1.050,,,,,
975,30/06/25 13:21:06,-1.050,,,,,
976,30/06/25 13:21:07,-1.050,,,,,
977,30/06/25 13:21:08,-1.100,,,,,
978,30/06/25 13:21:09,-1.100,,,,,
979,30/06/25 13:21:10,-1.100,,,,,
980,30/06/25 13:21:11,-1.100,,,,,
981,30/06/25 13:21:12,-1.100,,,,,
982,30/06/25 13:21:13,-1.050,,,,,
983,30/06/25 13:21:14,-1.100,,,,,
984,30/06/25 13:21:15,-1.100,,,,,
985,30/06/25 13:21:16,-1.100,,,,,
986,30/06/25 13:21:17,-1.100,,,,,
987,30/06/25 13:21:18,-1.050,,,,,
988,30/06/25 13:21:19,-1.100,,,,,
989,30/06/25 13:21:20,-1.050,,,,,
990,30/06/25 13:21:21,-1.100,,,,,
991,30/06/25 13:21:22,-1.100,,,,,
992,30/06/25 13:21:23,-1.050,,,,,
993,30/06/25 13:21:24,-1.100,,,,,
994,30/06/25 13:21:25,-1.050,,,,,
995,30/06/25 13:21:26,-1.100,,,,,
996,30/06/25 13:21:27,-1.100,,,,,
997,30/06/25 13:21:28,-1.050,,,,,
998,30/06/25 13:21:29,-1.050,,,,,
999,30/06/25 13:21:30,-1.100,,,,,
1000,30/06/25 13:21:31,-1.100,,,,,
1001,30/06/25 13:21:32,-1.050,,,,,
1002,30/06/25 13:21:33,-1.050,,,,,
1003,30/06/25 13:21:34,-1.050,,,,,
1004,30/06/25 13:21:35,-1.050,,,,,
1005,30/06/25 13:21:36,-1.100,,,,,
1006,30/06/25 13:21:37,-1.100,,,,,
1007,30/06/25 13:21:38,-1.100,,,,,
1008,30/06/25 13:21:39,-1.100,,,,,
1009,30/06/25 13:21:40,-1.100,,,,,
1010,30/06/25 13:21:41,-1.100,,,,,
1011,30/06/25 13:21:42,-1.050,,,,,
1012,30/06/25 13:21:43,-1.050,,,,,
1013,30/06/25 13:21:44,-1.050,,,,,
1014,30/06/25 13:21:45,-1.050,,,,,
1015,30/06/25 13:21:46,-1.050,,,,,
1016,30/06/25 13:21:47,-1.050,,,,,
1017,30/06/25 13:21:48,-1.100,,,,,
1018,30/06/25 13:21:49,-1.100,,,,,
1019,30/06/25 13:21:50,-1.050,,,,,
1020,30/06/25 13:21:51,-1.100,,,,,
1021,30/06/25 13:21:52,-1.100,,,,,
1022,30/06/25 13:21:53,-1.100,,,,,
1023,30/06/25 13:21:54,-1.050,,,,,
1024,30/06/25 13:21:55,-1.100,,,,,
1025,30/06/25 13:21:56,-1.100,,,,,
1026,30/06/25 13:21:57,-1.100,,,,,
1027,30/06/25 13:21:58,-1.100,,,,,
1028,30/06/25 13:21:59,-1.100,,,,,
1029,30/06/25 13:22:00,-1.100,,,,,
1030,30/06/25 13:22:01,-1.100,,,,,
1031,30/06/25 13:22:02,-1.050,,,,,
1032,30/06/25 13:22:03,-1.050,,,,,
1033,30/06/25 13:22:04,-1.100,,,,,
1034,30/06/25 13:22:05,-1.100,,,,,
1035,30/06/25 13:22:06,-1.100,,,,,
1036,30/06/25 13:22:07,-1.100,,,,,
1037,30/06/25 13:22:08,-1.050,,,,,
1038,30/06/25 13:22:09,-1.100,,,,,
1039,30/06/25 13:22:10,-1.100,,,,,
1040,30/06/25 13:22:11,-1.100,,,,,
1041,30/06/25 13:22:12,-1.050,,,,,
1042,30/06/25 13:22:13,-1.100,,,,,
1043,30/06/25 13:22:14,-1.100,,,,,
1044,30/06/25 13:22:15,-1.050,,,,,
1045,30/06/25 13:22:16,-1.100,,,,,
1046,30/06/25 13:22:17,-1.050,,,,,
1047,30/06/25 13:22:18,-1.050,,,,,
1048,30/06/25 13:22:19,-1.100,,,,,
1049,30/06/25 13:22:20,-1.050,,,,,
1050,30/06/25 13:22:21,-1.050,,,,,
1051,30/06/25 13:22:22,-1.050,,,,,
1052,30/06/25 13:22:23,-1.100,,,,,
1053,30/06/25 13:22:24,-1.100,,,,,
1054,30/06/25 13:22:25,-1.100,,,,,
1055,30/06/25 13:22:26,-1.050,,,,,
1056,30/06/25 13:22:27,-1.050,,,,,
1057,30/06/25 13:22:28,-1.050,,,,,
1058,30/06/25 13:22:29,-1.100,,,,,
1059,30/06/25 13:22:30,-1.050,,,,,
1060,30/06/25 13:22:31,-1.050,,,,,
1061,30/06/25 13:22:32,-1.050,,,,,
1062,30/06/25 13:22:33,-1.100,,,,,
1063,30/06/25 13:22:34,-1.050,,,,,
1064,30/06/25 13:22:35,-1.050,,,,,
1065,30/06/25 13:22:36,-1.100,,,,,
1066,30/06/25 13:22:37,-1.100,,,,,
1067,30/06/25 13:22:38,-1.100,,,,,
1068,30/06/25 13:22:39,-1.100,,,,,
1069,30/06/25 13:22:40,-1.050,,,,,
1070,30/06/25 13:22:41,-1.100,,,,,
1071,30/06/25 13:22:42,-1.100,,,,,
1072,30/06/25 13:22:43,-1.100,,,,,
1073,30/06/25 13:22:44,-1.050,,,,,
1074,30/06/25 13:22:45,-1.050,,,,,
1075,30/06/25 13:22:46,-1.100,,,,,
1076,30/06/25 13:22:47,-1.050,,,,,
1077,30/06/25 13:22:48,-1.050,,,,,
1078,30/06/25 13:22:49,-1.100,,,,,
1079,30/06/25 13:22:50,-1.050,,,,,
1080,30/06/25 13:22:51,-1.100,,,,,
1081,30/06/25 13:22:52,-1.100,,,,,
1082,30/06/25 13:22:53,-1.050,,,,,
1083,30/06/25 13:22:54,-1.050,,,,,
1084,30/06/25 13:22:55,-1.050,,,,,
1085,30/06/25 13:22:56,-1.100,,,,,
1086,30/06/25 13:22:57,-1.100,,,,,
1087,30/06/25 13:22:58,-1.100,,,,,
1088,30/06/25 13:22:59,-1.100,,,,,
1089,30/06/25 13:23:00,-1.050,,,,,
1090,30/06/25 13:23:01,-1.050,,,,,
1091,30/06/25 13:23:02,-1.050,,,,,
1092,30/06/25 13:23:03,-1.100,,,,,
1093,30/06/25 13:23:04,-1.100,,,,,
1094,30/06/25 13:23:05,-1.050,,,,,
1095,30/06/25 13:23:06,-1.100,,,,,
1096,30/06/25 13:23:07,-1.100,,,,,
1097,30/06/25 13:23:08,-1.050,,,,,
1098,30/06/25 13:23:09,-1.050,,,,,
1099,30/06/25 13:23:10,-1.100,,,,,
1100,30/06/25 13:23:11,-1.050,,,,,
1101,30/06/25 13:23:12,-1.050,,,,,
1102,30/06/25 13:23:13,-1.100,,,,,
1103,30/06/25 13:23:14,-1.050,,,,,
1104,30/06/25 13:23:15,-1.050,,,,,
1105,30/06/25 13:23:16,-1.050,,,,,
1106,30/06/25 13:23:17,-1.050,,,,,
1107,30/06/25 13:23:18,-1.100,,,,,
1108,30/06/25 13:23:19,-1.050,,,,,
1109,30/06/25 13:23:20,-1.100,,,,,
1110,30/06/25 13:23:21,-1.100,,,,,
1111,30/06/25 13:23:22,-1.050,,,,,
1112,30/06/25 13:23:23,-1.100,,,,,
1113,30/06/25 13:23:24,-1.050,,,,,
1114,30/06/25 13:23:25,-1.100,,,,,
1115,30/06/25 13:23:26,-1.050,,,,,
1116,30/06/25 13:23:27,-1.050,,,,,
1117,30/06/25 13:23:28,-1.050,,,,,
1118,30/06/25 13:23:29,-1.100,,,,,
1119,30/06/25 13:23:30,-1.100,,,,,
1120,30/06/25 13:23:31,-1.100,,,,,
