"Plot Title: tank4_high_mm"
"#","Date Time, GMT+01:00","X Accel, g (LGR S/N: 21820140, SEN S/N: 21820140)","Coupler Detached (LGR S/N: 21820140)","Coupler Attached (LGR S/N: 21820140)","Host Connected (LGR S/N: 21820140)","Stopped (LGR S/N: 21820140)","End Of File (LGR S/N: 21820140)"
158,30/06/25 13:10:48,-1.075,,,,,
159,30/06/25 13:10:49,-1.075,,,,,
160,30/06/25 13:10:50,-1.075,,,,,
161,30/06/25 13:10:51,-1.075,,,,,
162,30/06/25 13:10:52,-1.075,,,,,
163,30/06/25 13:10:53,-1.025,,,,,
164,30/06/25 13:10:54,-1.075,,,,,
165,30/06/25 13:10:55,-1.075,,,,,
166,30/06/25 13:10:56,-1.025,,,,,
167,30/06/25 13:10:57,-1.075,,,,,
168,30/06/25 13:10:58,-1.075,,,,,
169,30/06/25 13:10:59,-1.075,,,,,
170,30/06/25 13:11:00,-1.075,,,,,
171,30/06/25 13:11:01,-1.075,,,,,
172,30/06/25 13:11:02,-1.075,,,,,
173,30/06/25 13:11:03,-1.075,,,,,
174,30/06/25 13:11:04,-1.075,,,,,
175,30/06/25 13:11:05,-1.075,,,,,
176,30/06/25 13:11:06,-1.075,,,,,
177,30/06/25 13:11:07,-1.075,,,,,
178,30/06/25 13:11:08,-1.075,,,,,
179,30/06/25 13:11:09,-1.075,,,,,
180,30/06/25 13:11:10,-1.075,,,,,
181,30/06/25 13:11:11,-1.075,,,,,
182,30/06/25 13:11:12,-1.075,,,,,
183,30/06/25 13:11:13,-1.025,,,,,
184,30/06/25 13:11:14,-1.075,,,,,
185,30/06/25 13:11:15,-1.075,,,,,
186,30/06/25 13:11:16,-1.075,,,,,
187,30/06/25 13:11:17,-1.075,,,,,
188,30/06/25 13:11:18,-1.075,,,,,
189,30/06/25 13:11:19,-1.075,,,,,
190,30/06/25 13:11:20,-1.075,,,,,
191,30/06/25 13:11:21,-1.075,,,,,
192,30/06/25 13:11:22,-1.075,,,,,
193,30/06/25 13:11:23,-1.025,,,,,
194,30/06/25 13:11:24,-1.075,,,,,
195,30/06/25 13:11:25,-1.075,,,,,
196,30/06/25 13:11:26,-1.075,,,,,
197,30/06/25 13:11:27,-1.075,,,,,
198,30/06/25 13:11:28,-1.075,,,,,
199,30/06/25 13:11:29,-1.075,,,,,
200,30/06/25 13:11:30,-1.075,,,,,
201,30/06/25 13:11:31,-1.025,,,,,
202,30/06/25 13:11:32,-1.075,,,,,
203,30/06/25 13:11:33,-1.025,,,,,
204,30/06/25 13:11:34,-1.075,,,,,
205,30/06/25 13:11:35,-1.075,,,,,
206,30/06/25 13:11:36,-1.075,,,,,
207,30/06/25 13:11:37,-1.075,,,,,
208,30/06/25 13:11:38,-1.075,,,,,
209,30/06/25 13:11:39,-1.075,,,,,
210,30/06/25 13:11:40,-1.075,,,,,
211,30/06/25 13:11:41,-1.075,,,,,
212,30/06/25 13:11:42,-1.075,,,,,
213,30/06/25 13:11:43,-1.025,,,,,
214,30/06/25 13:11:44,-1.025,,,,,
215,30/06/25 13:11:45,-1.075,,,,,
216,30/06/25 13:11:46,-1.025,,,,,
217,30/06/25 13:11:47,-1.075,,,,,
218,30/06/25 13:11:48,-1.075,,,,,
219,30/06/25 13:11:49,-1.075,,,,,
220,30/06/25 13:11:50,-1.025,,,,,
221,30/06/25 13:11:51,-1.075,,,,,
222,30/06/25 13:11:52,-1.075,,,,,
223,30/06/25 13:11:53,-1.075,,,,,
224,30/06/25 13:11:54,-1.025,,,,,
225,30/06/25 13:11:55,-1.025,,,,,
226,30/06/25 13:11:56,-1.025,,,,,
227,30/06/25 13:11:57,-1.075,,,,,
228,30/06/25 13:11:58,-1.075,,,,,
229,30/06/25 13:11:59,-1.075,,,,,
230,30/06/25 13:12:00,-1.025,,,,,
231,30/06/25 13:12:01,-1.025,,,,,
232,30/06/25 13:12:02,-1.075,,,,,
233,30/06/25 13:12:03,-1.075,,,,,
234,30/06/25 13:12:04,-1.025,,,,,
235,30/06/25 13:12:05,-1.075,,,,,
236,30/06/25 13:12:06,-1.075,,,,,
237,30/06/25 13:12:07,-1.075,,,,,
238,30/06/25 13:12:08,-1.075,,,,,
239,30/06/25 13:12:09,-1.025,,,,,
240,30/06/25 13:12:10,-1.075,,,,,
241,30/06/25 13:12:11,-1.025,,,,,
242,30/06/25 13:12:12,-1.075,,,,,
243,30/06/25 13:12:13,-1.075,,,,,
244,30/06/25 13:12:14,-1.025,,,,,
245,30/06/25 13:12:15,-1.075,,,,,
246,30/06/25 13:12:16,-1.075,,,,,
247,30/06/25 13:12:17,-1.075,,,,,
248,30/06/25 13:12:18,-1.075,,,,,
249,30/06/25 13:12:19,-1.025,,,,,
250,30/06/25 13:12:20,-1.025,,,,,
251,30/06/25 13:12:21,-1.075,,,,,
252,30/06/25 13:12:22,-1.025,,,,,
253,30/06/25 13:12:23,-1.025,,,,,
254,30/06/25 13:12:24,-1.075,,,,,
255,30/06/25 13:12:25,-1.025,,,,,
256,30/06/25 13:12:26,-1.025,,,,,
257,30/06/25 13:12:27,-1.075,,,,,
258,30/06/25 13:12:28,-1.025,,,,,
259,30/06/25 13:12:29,-1.025,,,,,
260,30/06/25 13:12:30,-1.075,,,,,
261,30/06/25 13:12:31,-1.075,,,,,
262,30/06/25 13:12:32,-1.075,,,,,
263,30/06/25 13:12:33,-1.025,,,,,
264,30/06/25 13:12:34,-1.025,,,,,
265,30/06/25 13:12:35,-1.075,,,,,
266,30/06/25 13:12:36,-1.075,,,,,
267,30/06/25 13:12:37,-1.075,,,,,
268,30/06/25 13:12:38,-1.075,,,,,
269,30/06/25 13:12:39,-1.075,,,,,
270,30/06/25 13:12:40,-1.075,,,,,
271,30/06/25 13:12:41,-1.075,,,,,
272,30/06/25 13:12:42,-1.075,,,,,
273,30/06/25 13:12:43,-1.075,,,,,
274,30/06/25 13:12:44,-1.025,,,,,
275,30/06/25 13:12:45,-1.025,,,,,
276,30/06/25 13:12:46,-1.075,,,,,
277,30/06/25 13:12:47,-1.075,,,,,
278,30/06/25 13:12:48,-1.075,,,,,
279,30/06/25 13:12:49,-1.075,,,,,
280,30/06/25 13:12:50,-1.075,,,,,
281,30/06/25 13:12:51,-1.025,,,,,
282,30/06/25 13:12:52,-1.025,,,,,
283,30/06/25 13:12:53,-1.075,,,,,
284,30/06/25 13:12:54,-1.075,,,,,
285,30/06/25 13:12:55,-1.075,,,,,
286,30/06/25 13:12:56,-1.075,,,,,
287,30/06/25 13:12:57,-1.025,,,,,
288,30/06/25 13:12:58,-1.075,,,,,
289,30/06/25 13:12:59,-1.075,,,,,
290,30/06/25 13:13:00,-1.075,,,,,
291,30/06/25 13:13:01,-1.025,,,,,
292,30/06/25 13:13:02,-1.075,,,,,
293,30/06/25 13:13:03,-1.075,,,,,
294,30/06/25 13:13:04,-1.075,,,,,
295,30/06/25 13:13:05,-1.025,,,,,
296,30/06/25 13:13:06,-1.025,,,,,
297,30/06/25 13:13:07,-1.075,,,,,
298,30/06/25 13:13:08,-1.075,,,,,
299,30/06/25 13:13:09,-1.075,,,,,
300,30/06/25 13:13:10,-1.075,,,,,
301,30/06/25 13:13:11,-1.075,,,,,
302,30/06/25 13:13:12,-1.025,,,,,
303,30/06/25 13:13:13,-1.025,,,,,
304,30/06/25 13:13:14,-1.075,,,,,
305,30/06/25 13:13:15,-1.075,,,,,
306,30/06/25 13:13:16,-1.025,,,,,
307,30/06/25 13:13:17,-1.075,,,,,
308,30/06/25 13:13:18,-1.075,,,,,
309,30/06/25 13:13:19,-1.075,,,,,
310,30/06/25 13:13:20,-1.075,,,,,
311,30/06/25 13:13:21,-1.075,,,,,
312,30/06/25 13:13:22,-1.075,,,,,
313,30/06/25 13:13:23,-1.075,,,,,
314,30/06/25 13:13:24,-1.025,,,,,
315,30/06/25 13:13:25,-1.075,,,,,
316,30/06/25 13:13:26,-1.075,,,,,
317,30/06/25 13:13:27,-1.075,,,,,
318,30/06/25 13:13:28,-1.075,,,,,
319,30/06/25 13:13:29,-1.025,,,,,
320,30/06/25 13:13:30,-1.075,,,,,
321,30/06/25 13:13:31,-1.075,,,,,
322,30/06/25 13:13:32,-1.075,,,,,
323,30/06/25 13:13:33,-1.075,,,,,
324,30/06/25 13:13:34,-1.075,,,,,
325,30/06/25 13:13:35,-1.075,,,,,
326,30/06/25 13:13:36,-1.075,,,,,
327,30/06/25 13:13:37,-1.075,,,,,
328,30/06/25 13:13:38,-1.075,,,,,
329,30/06/25 13:13:39,-1.075,,,,,
330,30/06/25 13:13:40,-1.075,,,,,
331,30/06/25 13:13:41,-1.025,,,,,
332,30/06/25 13:13:42,-1.075,,,,,
333,30/06/25 13:13:43,-1.025,,,,,
334,30/06/25 13:13:44,-1.075,,,,,
335,30/06/25 13:13:45,-1.075,,,,,
336,30/06/25 13:13:46,-1.075,,,,,
337,30/06/25 13:13:47,-1.025,,,,,
338,30/06/25 13:13:48,-1.075,,,,,
339,30/06/25 13:13:49,-1.075,,,,,
340,30/06/25 13:13:50,-1.075,,,,,
341,30/06/25 13:13:51,-1.075,,,,,
342,30/06/25 13:13:52,-1.075,,,,,
343,30/06/25 13:13:53,-1.025,,,,,
344,30/06/25 13:13:54,-1.075,,,,,
345,30/06/25 13:13:55,-1.075,,,,,
346,30/06/25 13:13:56,-1.075,,,,,
347,30/06/25 13:13:57,-1.025,,,,,
348,30/06/25 13:13:58,-1.075,,,,,
349,30/06/25 13:13:59,-1.075,,,,,
350,30/06/25 13:14:00,-1.075,,,,,
351,30/06/25 13:14:01,-1.025,,,,,
352,30/06/25 13:14:02,-1.075,,,,,
353,30/06/25 13:14:03,-1.025,,,,,
354,30/06/25 13:14:04,-1.075,,,,,
355,30/06/25 13:14:05,-1.050,,,,,
356,30/06/25 13:14:06,-1.025,,,,,
357,30/06/25 13:14:07,-1.075,,,,,
358,30/06/25 13:14:08,-1.075,,,,,
359,30/06/25 13:14:09,-1.075,,,,,
360,30/06/25 13:14:10,-1.025,,,,,
361,30/06/25 13:14:11,-1.075,,,,,
362,30/06/25 13:14:12,-1.025,,,,,
363,30/06/25 13:14:13,-1.075,,,,,
364,30/06/25 13:14:14,-1.075,,,,,
365,30/06/25 13:14:15,-1.075,,,,,
366,30/06/25 13:14:16,-1.075,,,,,
367,30/06/25 13:14:17,-1.075,,,,,
368,30/06/25 13:14:18,-1.075,,,,,
369,30/06/25 13:14:19,-1.075,,,,,
370,30/06/25 13:14:20,-1.075,,,,,
371,30/06/25 13:14:21,-1.075,,,,,
372,30/06/25 13:14:22,-1.075,,,,,
373,30/06/25 13:14:23,-1.075,,,,,
374,30/06/25 13:14:24,-1.025,,,,,
375,30/06/25 13:14:25,-1.025,,,,,
376,30/06/25 13:14:26,-1.075,,,,,
377,30/06/25 13:14:27,-1.075,,,,,
378,30/06/25 13:14:28,-1.075,,,,,
379,30/06/25 13:14:29,-1.075,,,,,
380,30/06/25 13:14:30,-1.075,,,,,
381,30/06/25 13:14:31,-1.075,,,,,
382,30/06/25 13:14:32,-1.075,,,,,
383,30/06/25 13:14:33,-1.025,,,,,
384,30/06/25 13:14:34,-1.075,,,,,
385,30/06/25 13:14:35,-1.075,,,,,
386,30/06/25 13:14:36,-1.075,,,,,
387,30/06/25 13:14:37,-1.075,,,,,
388,30/06/25 13:14:38,-1.025,,,,,
389,30/06/25 13:14:39,-1.025,,,,,
390,30/06/25 13:14:40,-1.025,,,,,
391,30/06/25 13:14:41,-1.075,,,,,
392,30/06/25 13:14:42,-1.075,,,,,
393,30/06/25 13:14:43,-1.075,,,,,
394,30/06/25 13:14:44,-1.075,,,,,
395,30/06/25 13:14:45,-1.075,,,,,
396,30/06/25 13:14:46,-1.075,,,,,
397,30/06/25 13:14:47,-1.025,,,,,
398,30/06/25 13:14:48,-1.025,,,,,
399,30/06/25 13:14:49,-1.075,,,,,
400,30/06/25 13:14:50,-1.075,,,,,
401,30/06/25 13:14:51,-1.075,,,,,
402,30/06/25 13:14:52,-1.075,,,,,
403,30/06/25 13:14:53,-1.025,,,,,
404,30/06/25 13:14:54,-1.075,,,,,
405,30/06/25 13:14:55,-1.075,,,,,
406,30/06/25 13:14:56,-1.075,,,,,
407,30/06/25 13:14:57,-1.075,,,,,
408,30/06/25 13:14:58,-1.025,,,,,
409,30/06/25 13:14:59,-1.025,,,,,
410,30/06/25 13:15:00,-1.075,,,,,
411,30/06/25 13:15:01,-1.075,,,,,
412,30/06/25 13:15:02,-1.075,,,,,
413,30/06/25 13:15:03,-1.025,,,,,
414,30/06/25 13:15:04,-1.075,,,,,
415,30/06/25 13:15:05,-1.025,,,,,
416,30/06/25 13:15:06,-1.075,,,,,
417,30/06/25 13:15:07,-1.075,,,,,
418,30/06/25 13:15:08,-1.075,,,,,
419,30/06/25 13:15:09,-1.075,,,,,
420,30/06/25 13:15:10,-1.075,,,,,
421,30/06/25 13:15:11,-1.075,,,,,
422,30/06/25 13:15:12,-1.075,,,,,
423,30/06/25 13:15:13,-1.075,,,,,
424,30/06/25 13:15:14,-1.075,,,,,
425,30/06/25 13:15:15,-1.075,,,,,
426,30/06/25 13:15:16,-1.075,,,,,
427,30/06/25 13:15:17,-1.075,,,,,
428,30/06/25 13:15:18,-1.075,,,,,
429,30/06/25 13:15:19,-1.075,,,,,
430,30/06/25 13:15:20,-1.075,,,,,
431,30/06/25 13:15:21,-1.075,,,,,
432,30/06/25 13:15:22,-1.025,,,,,
433,30/06/25 13:15:23,-1.075,,,,,
434,30/06/25 13:15:24,-1.075,,,,,
435,30/06/25 13:15:25,-1.075,,,,,
436,30/06/25 13:15:26,-1.025,,,,,
437,30/06/25 13:15:27,-1.025,,,,,
438,30/06/25 13:15:28,-1.075,,,,,
439,30/06/25 13:15:29,-1.075,,,,,
440,30/06/25 13:15:30,-1.075,,,,,
441,30/06/25 13:15:31,-1.075,,,,,
442,30/06/25 13:15:32,-1.025,,,,,
443,30/06/25 13:15:33,-1.075,,,,,
444,30/06/25 13:15:34,-1.075,,,,,
445,30/06/25 13:15:35,-1.075,,,,,
446,30/06/25 13:15:36,-1.075,,,,,
447,30/06/25 13:15:37,-1.075,,,,,
448,30/06/25 13:15:38,-1.025,,,,,
449,30/06/25 13:15:39,-1.075,,,,,
450,30/06/25 13:15:40,-1.025,,,,,
451,30/06/25 13:15:41,-1.075,,,,,
452,30/06/25 13:15:42,-1.075,,,,,
453,30/06/25 13:15:43,-1.075,,,,,
454,30/06/25 13:15:44,-1.075,,,,,
455,30/06/25 13:15:45,-1.075,,,,,
456,30/06/25 13:15:46,-1.025,,,,,
457,30/06/25 13:15:47,-1.075,,,,,
458,30/06/25 13:15:48,-1.075,,,,,
459,30/06/25 13:15:49,-1.075,,,,,
460,30/06/25 13:15:50,-1.075,,,,,
461,30/06/25 13:15:51,-1.025,,,,,
462,30/06/25 13:15:52,-1.025,,,,,
463,30/06/25 13:15:53,-1.025,,,,,
464,30/06/25 13:15:54,-1.075,,,,,
465,30/06/25 13:15:55,-1.075,,,,,
466,30/06/25 13:15:56,-1.075,,,,,
467,30/06/25 13:15:57,-1.075,,,,,
468,30/06/25 13:15:58,-1.025,,,,,
469,30/06/25 13:15:59,-1.075,,,,,
470,30/06/25 13:16:00,-1.025,,,,,
471,30/06/25 13:16:01,-1.075,,,,,
472,30/06/25 13:16:02,-1.075,,,,,
473,30/06/25 13:16:03,-1.075,,,,,
474,30/06/25 13:16:04,-1.075,,,,,
475,30/06/25 13:16:05,-1.075,,,,,
476,30/06/25 13:16:06,-1.075,,,,,
477,30/06/25 13:16:07,-1.075,,,,,
478,30/06/25 13:16:08,-1.075,,,,,
479,30/06/25 13:16:09,-1.075,,,,,
480,30/06/25 13:16:10,-1.075,,,,,
481,30/06/25 13:16:11,-1.075,,,,,
482,30/06/25 13:16:12,-1.075,,,,,
483,30/06/25 13:16:13,-1.075,,,,,
484,30/06/25 13:16:14,-1.075,,,,,
485,30/06/25 13:16:15,-1.075,,,,,
486,30/06/25 13:16:16,-1.025,,,,,
487,30/06/25 13:16:17,-1.075,,,,,
488,30/06/25 13:16:18,-1.025,,,,,
489,30/06/25 13:16:19,-1.075,,,,,
490,30/06/25 13:16:20,-1.075,,,,,
491,30/06/25 13:16:21,-1.075,,,,,
492,30/06/25 13:16:22,-1.075,,,,,
493,30/06/25 13:16:23,-1.075,,,,,
494,30/06/25 13:16:24,-1.075,,,,,
495,30/06/25 13:16:25,-1.075,,,,,
496,30/06/25 13:16:26,-1.025,,,,,
497,30/06/25 13:16:27,-1.025,,,,,
498,30/06/25 13:16:28,-1.025,,,,,
499,30/06/25 13:16:29,-1.075,,,,,
500,30/06/25 13:16:30,-1.075,,,,,
501,30/06/25 13:16:31,-1.075,,,,,
502,30/06/25 13:16:32,-1.075,,,,,
503,30/06/25 13:16:33,-1.075,,,,,
504,30/06/25 13:16:34,-1.075,,,,,
505,30/06/25 13:16:35,-1.025,,,,,
506,30/06/25 13:16:36,-1.075,,,,,
507,30/06/25 13:16:37,-1.075,,,,,
508,30/06/25 13:16:38,-1.075,,,,,
509,30/06/25 13:16:39,-1.025,,,,,
510,30/06/25 13:16:40,-1.025,,,,,
511,30/06/25 13:16:41,-1.075,,,,,
512,30/06/25 13:16:42,-1.075,,,,,
513,30/06/25 13:16:43,-1.075,,,,,
514,30/06/25 13:16:44,-1.075,,,,,
515,30/06/25 13:16:45,-1.075,,,,,
516,30/06/25 13:16:46,-1.025,,,,,
517,30/06/25 13:16:47,-1.075,,,,,
518,30/06/25 13:16:48,-1.075,,,,,
519,30/06/25 13:16:49,-1.075,,,,,
520,30/06/25 13:16:50,-1.025,,,,,
521,30/06/25 13:16:51,-1.075,,,,,
522,30/06/25 13:16:52,-1.025,,,,,
523,30/06/25 13:16:53,-1.075,,,,,
524,30/06/25 13:16:54,-1.075,,,,,
525,30/06/25 13:16:55,-1.075,,,,,
526,30/06/25 13:16:56,-1.075,,,,,
527,30/06/25 13:16:57,-1.075,,,,,
528,30/06/25 13:16:58,-1.075,,,,,
529,30/06/25 13:16:59,-1.075,,,,,
530,30/06/25 13:17:00,-1.075,,,,,
531,30/06/25 13:17:01,-1.025,,,,,
532,30/06/25 13:17:02,-1.075,,,,,
533,30/06/25 13:17:03,-1.075,,,,,
534,30/06/25 13:17:04,-1.075,,,,,
535,30/06/25 13:17:05,-1.075,,,,,
536,30/06/25 13:17:06,-1.075,,,,,
537,30/06/25 13:17:07,-1.025,,,,,
538,30/06/25 13:17:08,-1.075,,,,,
539,30/06/25 13:17:09,-1.025,,,,,
540,30/06/25 13:17:10,-1.075,,,,,
541,30/06/25 13:17:11,-1.075,,,,,
542,30/06/25 13:17:12,-1.075,,,,,
543,30/06/25 13:17:13,-1.075,,,,,
544,30/06/25 13:17:14,-1.075,,,,,
545,30/06/25 13:17:15,-1.075,,,,,
546,30/06/25 13:17:16,-1.075,,,,,
547,30/06/25 13:17:17,-1.075,,,,,
548,30/06/25 13:17:18,-1.075,,,,,
549,30/06/25 13:17:19,-1.075,,,,,
550,30/06/25 13:17:20,-1.075,,,,,
551,30/06/25 13:17:21,-1.075,,,,,
552,30/06/25 13:17:22,-1.075,,,,,
553,30/06/25 13:17:23,-1.075,,,,,
554,30/06/25 13:17:24,-1.025,,,,,
555,30/06/25 13:17:25,-1.075,,,,,
556,30/06/25 13:17:26,-1.075,,,,,
557,30/06/25 13:17:27,-1.075,,,,,
558,30/06/25 13:17:28,-1.025,,,,,
559,30/06/25 13:17:29,-1.075,,,,,
560,30/06/25 13:17:30,-1.075,,,,,
561,30/06/25 13:17:31,-1.075,,,,,
562,30/06/25 13:17:32,-1.075,,,,,
563,30/06/25 13:17:33,-1.025,,,,,
564,30/06/25 13:17:34,-1.075,,,,,
565,30/06/25 13:17:35,-1.075,,,,,
566,30/06/25 13:17:36,-1.075,,,,,
567,30/06/25 13:17:37,-1.075,,,,,
568,30/06/25 13:17:38,-1.075,,,,,
569,30/06/25 13:17:39,-1.075,,,,,
570,30/06/25 13:17:40,-1.025,,,,,
