"Plot Title: mill_meso_T5_high"
"#","Date Time, GMT+01:00","X Accel, g (LGR S/N: 21820144, SEN S/N: 21820144)","Coupler Detached (LGR S/N: 21820144)","Host Connected (LGR S/N: 21820144)","Coupler Attached (LGR S/N: 21820144)","Stopped (LGR S/N: 21820144)","End Of File (LGR S/N: 21820144)"
318,30/06/25 14:21:52,-1.050,,,,,
319,30/06/25 14:21:53,-1.100,,,,,
320,30/06/25 14:21:54,-1.050,,,,,
321,30/06/25 14:21:55,-1.050,,,,,
322,30/06/25 14:21:56,-1.050,,,,,
323,30/06/25 14:21:57,-1.075,,,,,
324,30/06/25 14:21:58,-1.025,,,,,
325,30/06/25 14:21:59,-1.050,,,,,
326,30/06/25 14:22:00,-1.050,,,,,
327,30/06/25 14:22:01,-1.075,,,,,
328,30/06/25 14:22:02,-1.050,,,,,
329,30/06/25 14:22:03,-1.050,,,,,
330,30/06/25 14:22:04,-1.025,,,,,
331,30/06/25 14:22:05,-1.050,,,,,
332,30/06/25 14:22:06,-1.050,,,,,
333,30/06/25 14:22:07,-1.025,,,,,
334,30/06/25 14:22:08,-1.025,,,,,
335,30/06/25 14:22:09,-1.075,,,,,
336,30/06/25 14:22:10,-1.100,,,,,
337,30/06/25 14:22:11,-1.050,,,,,
338,30/06/25 14:22:12,-1.050,,,,,
339,30/06/25 14:22:13,-1.050,,,,,
340,30/06/25 14:22:14,-1.075,,,,,
341,30/06/25 14:22:15,-1.075,,,,,
342,30/06/25 14:22:16,-1.050,,,,,
343,30/06/25 14:22:17,-1.100,,,,,
344,30/06/25 14:22:18,-1.100,,,,,
345,30/06/25 14:22:19,-1.025,,,,,
346,30/06/25 14:22:20,-1.050,,,,,
347,30/06/25 14:22:21,-1.100,,,,,
348,30/06/25 14:22:22,-1.100,,,,,
349,30/06/25 14:22:23,-1.050,,,,,
350,30/06/25 14:22:24,-1.050,,,,,
351,30/06/25 14:22:25,-1.025,,,,,
352,30/06/25 14:22:26,-1.025,,,,,
353,30/06/25 14:22:27,-1.025,,,,,
354,30/06/25 14:22:28,-1.050,,,,,
355,30/06/25 14:22:29,-1.025,,,,,
356,30/06/25 14:22:30,-1.075,,,,,
357,30/06/25 14:22:31,-1.100,,,,,
358,30/06/25 14:22:32,-1.025,,,,,
359,30/06/25 14:22:33,-1.075,,,,,
360,30/06/25 14:22:34,-1.050,,,,,
361,30/06/25 14:22:35,-1.075,,,,,
362,30/06/25 14:22:36,-1.050,,,,,
363,30/06/25 14:22:37,-1.100,,,,,
364,30/06/25 14:22:38,-1.075,,,,,
365,30/06/25 14:22:39,-1.075,,,,,
