a,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b
Kingdom,,,Phytoplankton,,,,,,epiphyte,,,,,Phytoplankton,Phytoplankton,,,,Metazoa,,,,,,,,,Phytoplankton,Phytoplankton,,Phytoplankton,,,,,,,,,,,,,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Phytoplankton,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,Metazoa,,,,,,,,,
Phylum,,,Bacillariophyta,,,,,,Unknown,,,,,Unknown,Unknown,,,,Bryozoa,,,,,,,,,Bacillariophyta,Bacillariophyta,,Unknown,,,,,,,,,,,,,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Haptophyta,Haptophyta,Haptophyta,Haptophyta,Haptophyta,Haptophyta,Haptophyta,Haptophyta,Haptophyta,Haptophyta,Bacillariophyta,Haptophyta,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Bacillariophyta,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Bacillariophyta,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Bacillariophyta,Unknown,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Bacillariophyta,Annelida,Annelida,Annelida,Cnidaria,Cnidaria,Cnidaria,Cnidaria,Cnidaria,Cnidaria,Cnidaria,Cnidaria,Cnidaria,Cnidaria,Cnidaria,Cnidaria,Cnidaria,Cnidaria,Cnidaria,Cnidaria,Cnidaria,Cnidaria,Cnidaria,Cnidaria,Cnidaria,Cnidaria,Cnidaria,Cnidaria,Annelida,Annelida,Annelida,Cnidaria,Cnidaria,Cnidaria,Cnidaria,Cnidaria,Cnidaria,Cnidaria,Cnidaria,Cnidaria,Cnidaria,Cnidaria,Cnidaria,Cnidaria,Cnidaria,Cnidaria,Cnidaria,Annelida,Cnidaria,Cnidaria,Cnidaria,Cnidaria,Cnidaria,Cnidaria,Cnidaria,Cnidaria,Cnidaria,Cnidaria,Annelida,Cnidaria,Cnidaria,Cnidaria,Cnidaria,Cnidaria,Cnidaria,Cnidaria,Cnidaria,Cnidaria,Cnidaria,Annelida,Cnidaria,Cnidaria,Cnidaria,Cnidaria,Cnidaria,Cnidaria,Cnidaria,Cnidaria,Cnidaria,Cnidaria,Annelida,Cnidaria,Cnidaria,Cnidaria,Cnidaria,Cnidaria,Cnidaria,Cnidaria,Cnidaria,Cnidaria,Echinodermata,Annelida,Echinodermata,Echinodermata,Echinodermata,Echinodermata,Echinodermata,Echinodermata,Echinodermata,Echinodermata,Echinodermata,Echinodermata,Annelida,Annelida,Gastrotricha,Gastrotricha,Gastrotricha,Gastrotricha,Gastrotricha,Gastrotricha,Gastrotricha,Gastrotricha,Gastrotricha,Gastrotricha,Annelida,Gastrotricha,Gastrotricha,Gastrotricha,Gastrotricha,Gastrotricha,Gastrotricha,Gastrotricha,Gastrotricha,Gastrotricha,Gastrotricha,Arthropoda,Gastrotricha,Gastrotricha,Gastrotricha,Gastrotricha,Gastrotricha,Gastrotricha,Gastrotricha,Gastrotricha,Gastrotricha,Gastrotricha,Arthropoda,Gastrotricha,Mollusca,Mollusca,Mollusca,Mollusca,Mollusca,Mollusca,Mollusca,Mollusca,Mollusca,Arthropoda,Mollusca,Mollusca,Mollusca,Mollusca,Mollusca,Mollusca,Mollusca,Mollusca,Mollusca,Mollusca,Arthropoda,Mollusca,Mollusca,Mollusca,Mollusca,Mollusca,Mollusca,Mollusca,Mollusca,Mollusca,Mollusca,Arthropoda,Mollusca,Mollusca,Mollusca,Mollusca,Mollusca,Mollusca,Mollusca,Mollusca,Mollusca,Mollusca,Arthropoda,Mollusca,Nematoda,Nematoda,Nemertea,Nemertea,Nemertea,Nemertea,Nemertea,Nemertea,Nemertea,Arthropoda,Nemertea,Platyhelminthes,Porifera,Porifera,Porifera,Porifera,Porifera,Porifera,Rotifera,Rotifera,Arthropoda,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,Annelida,Arthropoda,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,Arthropoda,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Arthropoda,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Arthropoda,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Arthropoda,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Annelida,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Annelida,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Annelida,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Annelida,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Annelida,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Annelida,Arthropoda,Bryozoa,Bryozoa,Bryozoa,Bryozoa,Bryozoa,Bryozoa,Chaetognatha,Chaetognatha,,,,,,,,,
Class,,,Bacillariophyceae,,,,,,Phaeophyceae,,,,,Dinophyceae,Dinophyceae,,,,Gymnolaemata,,,,,,,,,Bacillariophyceae,Coscinodiscophyceae,,Dinophyceae,,,,,,,,,,,,,Bacillariophyceae,Bacillariophyceae,Mediophyceae,Mediophyceae,Mediophyceae,Mediophyceae,Mediophyceae,Mediophyceae,Mediophyceae,Mediophyceae,Mediophyceae,Mediophyceae,Bacillariophyceae,Mediophyceae,Mediophyceae,Mediophyceae,Mediophyceae,Mediophyceae,Mediophyceae,Mediophyceae,Mediophyceae,Mediophyceae,Mediophyceae,Bacillariophyceae,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Coscinodiscophyceae,Unknown,Chrysophyceae,Chrysophyceae,Chrysophyceae,Chrysophyceae,Chrysophyceae,Chrysophyceae,Chrysophyceae,Chrysophyceae,Chrysophyceae,Coscinodiscophyceae,Chrysophyceae,Chrysophyceae,Chrysophyceae,Chrysophyceae,Chrysophyceae,Cryptophyceae,Dictyochophyceae,Dictyochophyceae,Dictyochophyceae,Dictyochophyceae,Coscinodiscophyceae,Dictyochophyceae,Dinophyceae,Dinophyceae,Dinophyceae,Dinophyceae,Eustigmatophyceae,Filasterea,Coscinodiscophyceae,Pelagophyceae,Coscinodiscophyceae,Coscinodiscophyceae,Coscinodiscophyceae,Bacillariophyceae,Coscinodiscophyceae,Coscinodiscophyceae,Coscinodiscophyceae,Coscinodiscophyceae,Coscinodiscophyceae,Coscinodiscophyceae,Coscinodiscophyceae,Coscinodiscophyceae,Coscinodiscophyceae,Bacillariophyceae,Coscinodiscophyceae,Coscinodiscophyceae,Coscinodiscophyceae,Coscinodiscophyceae,Coscinodiscophyceae,Coscinodiscophyceae,Coscinodiscophyceae,Coscinodiscophyceae,Coscinodiscophyceae,Coscinodiscophyceae,Bacillariophyceae,Coscinodiscophyceae,Coscinodiscophyceae,Coscinodiscophyceae,Coscinodiscophyceae,Coscinodiscophyceae,Coscinodiscophyceae,Coscinodiscophyceae,Coscinodiscophyceae,Coscinodiscophyceae,Coscinodiscophyceae,Bacillariophyceae,Coscinodiscophyceae,Coscinodiscophyceae,Coscinodiscophyceae,Coscinodiscophyceae,Coscinodiscophyceae,Coscinodiscophyceae,Coscinodiscophyceae,Coscinodiscophyceae,Coscinodiscophyceae,Coscinodiscophyceae,Bacillariophyceae,Coscinodiscophyceae,Coscinodiscophyceae,Coscinodiscophyceae,Coscinodiscophyceae,Coscinodiscophyceae,Coscinodiscophyceae,Coscinodiscophyceae,Coscinodiscophyceae,Coscinodiscophyceae,Coscinodiscophyceae,Bacillariophyceae,Coscinodiscophyceae,Fragilariophyceae,Fragilariophyceae,Fragilariophyceae,Mediophyceae,Mediophyceae,Mediophyceae,Mediophyceae,Mediophyceae,Mediophyceae,Mediophyceae,Mediophyceae,Mediophyceae,Mediophyceae,Mediophyceae,Mediophyceae,Mediophyceae,Mediophyceae,Mediophyceae,Mediophyceae,Mediophyceae,Mediophyceae,Mediophyceae,Mediophyceae,Mediophyceae,Mediophyceae,Mediophyceae,Mediophyceae,Mediophyceae,Mediophyceae,Clitellata,Polychaeta,Polychaeta,Anthozoa,Anthozoa,Hydrozoa,Hydrozoa,Hydrozoa,Hydrozoa,Hydrozoa,Hydrozoa,Hydrozoa,Hydrozoa,Hydrozoa,Hydrozoa,Hydrozoa,Hydrozoa,Hydrozoa,Hydrozoa,Hydrozoa,Hydrozoa,Hydrozoa,Hydrozoa,Hydrozoa,Hydrozoa,Hydrozoa,Hydrozoa,Polychaeta,Polychaeta,Polychaeta,Hydrozoa,Hydrozoa,Hydrozoa,Hydrozoa,Hydrozoa,Hydrozoa,Hydrozoa,Hydrozoa,Hydrozoa,Hydrozoa,Hydrozoa,Hydrozoa,Hydrozoa,Hydrozoa,Hydrozoa,Hydrozoa,Polychaeta,Hydrozoa,Hydrozoa,Hydrozoa,Hydrozoa,Hydrozoa,Hydrozoa,Hydrozoa,Hydrozoa,Hydrozoa,Hydrozoa,Polychaeta,Hydrozoa,Hydrozoa,Hydrozoa,Hydrozoa,Hydrozoa,Hydrozoa,Hydrozoa,Hydrozoa,Hydrozoa,Hydrozoa,Polychaeta,Hydrozoa,Hydrozoa,Hydrozoa,Hydrozoa,Hydrozoa,Hydrozoa,Hydrozoa,Hydrozoa,Hydrozoa,Scyphozoa,Polychaeta,Scyphozoa,Scyphozoa,Scyphozoa,Scyphozoa,Scyphozoa,Scyphozoa,Scyphozoa,Scyphozoa,Scyphozoa,Asteroidea,Polychaeta,Asteroidea,Asteroidea,Asteroidea,Crinoidea,Crinoidea,Crinoidea,Echinoidea,Echinoidea,Ophiuroidea,Ophiuroidea,Clitellata,Polychaeta,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Polychaeta,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Branchiopoda,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Branchiopoda,Unknown,Bivalvia,Bivalvia,Bivalvia,Bivalvia,Bivalvia,Bivalvia,Bivalvia,Bivalvia,Bivalvia,Branchiopoda,Gastropoda,Gastropoda,Gastropoda,Gastropoda,Gastropoda,Gastropoda,Gastropoda,Gastropoda,Gastropoda,Gastropoda,Diplopoda,Gastropoda,Gastropoda,Gastropoda,Gastropoda,Gastropoda,Gastropoda,Gastropoda,Gastropoda,Gastropoda,Gastropoda,Diplopoda,Gastropoda,Gastropoda,Gastropoda,Gastropoda,Gastropoda,Gastropoda,Gastropoda,Gastropoda,Gastropoda,Gastropoda,Diplopoda,Gastropoda,Chromadorea,Chromadorea,Enopla,Enopla,Enopla,Enopla,Enopla,Enopla,Enopla,Hexanauplia,Enopla,Rhabditophora,Demospongiae,Demospongiae,Demospongiae,Demospongiae,Demospongiae,Demospongiae,Eurotatoria,Eurotatoria,Hexanauplia,Eurotatoria,Eurotatoria,Eurotatoria,Eurotatoria,Eurotatoria,Eurotatoria,Eurotatoria,Eurotatoria,Eurotatoria,Eurotatoria,Clitellata,Hexanauplia,Eurotatoria,Eurotatoria,Eurotatoria,Eurotatoria,Eurotatoria,Eurotatoria,Eurotatoria,Eurotatoria,Eurotatoria,Eurotatoria,Hexanauplia,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Hexanauplia,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Hexanauplia,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Hexanauplia,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Hexanauplia,Hexanauplia,Hexanauplia,Hexanauplia,Hexanauplia,Clitellata,Hexanauplia,Hexanauplia,Hexanauplia,Hexanauplia,Hexanauplia,Hexanauplia,Hexanauplia,Hexanauplia,Hexanauplia,Hexanauplia,Clitellata,Hexanauplia,Hexanauplia,Malacostraca,Malacostraca,Malacostraca,Malacostraca,Malacostraca,Malacostraca,Malacostraca,Malacostraca,Clitellata,Malacostraca,Malacostraca,Malacostraca,Protura,Thecostraca,Thecostraca,Thecostraca,Thecostraca,Thecostraca,Thecostraca,Clitellata,Thecostraca,Thecostraca,Thecostraca,Thecostraca,Thecostraca,Thecostraca,Thecostraca,Thecostraca,Thecostraca,Thecostraca,Clitellata,Thecostraca,Thecostraca,Thecostraca,Thecostraca,Thecostraca,Thecostraca,Thecostraca,Thecostraca,Thecostraca,Thecostraca,Clitellata,Unknown,Gymnolaemata,Gymnolaemata,Gymnolaemata,Gymnolaemata,Gymnolaemata,Gymnolaemata,Sagittoidea,Unknown,,,,,,,,,
