"Plot Title: 21820141_pendant3"
"#","Date Time, GMT+00:00","X Accel, g (LGR S/N: 21820141, SEN S/N: 21820141)","Y Accel, g (LGR S/N: 21820141, SEN S/N: 21820141)","Z Accel, g (LGR S/N: 21820141, SEN S/N: 21820141)","Coupler Attached (LGR S/N: 21820141)","Host Connected (LGR S/N: 21820141)","Stopped (LGR S/N: 21820141)","End Of File (LGR S/N: 21820141)"
768,11/29/24 05:45:00 PM,-1.100,-0.175,-0.075,,,,
769,11/29/24 06:00:00 PM,-1.000,-0.200,0.475,,,,
770,11/29/24 06:15:00 PM,-0.925,-0.150,0.150,,,,
771,11/29/24 06:30:00 PM,-1.125,-0.100,0.400,,,,
772,11/29/24 06:45:00 PM,-1.125,0.050,0.075,,,,
773,11/29/24 07:00:00 PM,-0.900,-0.075,-0.325,,,,
774,11/29/24 07:15:00 PM,-1.075,0.225,0.275,,,,
775,11/29/24 07:30:00 PM,-0.975,-0.650,0.075,,,,
776,11/29/24 07:45:00 PM,0.375,0.925,-0.025,,,,
777,11/29/24 08:00:00 PM,-1.050,-0.225,0.050,,,,
778,11/29/24 08:15:00 PM,-1.050,0.025,0.225,,,,
779,11/29/24 08:30:00 PM,-0.225,-1.075,0.275,,,,
780,11/29/24 08:45:00 PM,-1.075,0.100,0.050,,,,
781,11/29/24 09:00:00 PM,-1.025,-0.500,-0.075,,,,
782,11/29/24 09:15:00 PM,-1.150,-0.150,-0.250,,,,
783,11/29/24 09:30:00 PM,-0.525,0.175,0.875,,,,
784,11/29/24 09:45:00 PM,-1.100,-0.225,0.200,,,,
785,11/29/24 10:00:00 PM,-0.475,-0.950,0.500,,,,
786,11/29/24 10:15:00 PM,-0.950,-0.300,0.125,,,,
787,11/29/24 10:30:00 PM,-1.125,-0.300,-0.200,,,,
788,11/29/24 10:45:00 PM,-0.975,0.025,0.125,,,,
789,11/29/24 11:00:00 PM,-0.600,-0.400,0.725,,,,
790,11/29/24 11:15:00 PM,-0.875,0.175,0.275,,,,
791,11/29/24 11:30:00 PM,-0.800,-0.200,0.375,,,,
792,11/29/24 11:45:00 PM,-0.950,0.250,-0.375,,,,
793,11/30/24 12:00:00 AM,-0.675,0.025,-0.725,,,,
794,11/30/24 12:15:00 AM,-0.950,0.150,-0.225,,,,
795,11/30/24 12:30:00 AM,-0.875,-0.750,0.175,,,,
796,11/30/24 12:45:00 AM,-0.750,-0.825,0.100,,,,
797,11/30/24 01:00:00 AM,-0.100,-0.325,1.000,,,,
798,11/30/24 01:15:00 AM,-0.950,-0.300,0.275,,,,
799,11/30/24 01:30:00 AM,-0.825,-0.125,-0.425,,,,
800,11/30/24 01:45:00 AM,0.325,0.100,1.025,,,,
801,11/30/24 02:00:00 AM,-1.000,-0.325,-0.125,,,,
802,11/30/24 02:15:00 AM,-1.000,-0.650,0.050,,,,
803,11/30/24 02:30:00 AM,-0.125,-0.125,1.025,,,,
804,11/30/24 02:45:00 AM,-1.125,-0.200,-0.050,,,,
805,11/30/24 03:00:00 AM,0.100,-0.175,1.050,,,,
806,11/30/24 03:15:00 AM,-1.050,0.025,0.125,,,,
807,11/30/24 03:30:00 AM,-1.000,-0.550,0.050,,,,
808,11/30/24 03:45:00 AM,-1.000,-0.625,-0.100,,,,
809,11/30/24 04:00:00 AM,-0.975,-0.475,-0.275,,,,
810,11/30/24 04:15:00 AM,-0.900,-0.325,0.425,,,,
811,11/30/24 04:30:00 AM,-0.825,-0.700,-0.075,,,,
812,11/30/24 04:45:00 AM,-1.125,-0.250,0.100,,,,
813,11/30/24 05:00:00 AM,0.925,-0.175,0.200,,,,
814,11/30/24 05:15:00 AM,0.250,-0.225,1.000,,,,
815,11/30/24 05:30:00 AM,-0.875,0.275,-0.075,,,,
816,11/30/24 05:45:00 AM,-1.025,-0.300,-0.175,,,,
817,11/30/24 06:00:00 AM,-1.050,0.025,-0.050,,,,
818,11/30/24 06:15:00 AM,-0.800,0.025,0.600,,,,
819,11/30/24 06:30:00 AM,-0.975,-0.125,0.275,,,,
820,11/30/24 06:45:00 AM,-0.750,-0.800,0.225,,,,
821,11/30/24 07:00:00 AM,-0.400,-0.250,0.900,,,,
822,11/30/24 07:15:00 AM,-0.350,-0.075,0.925,,,,
823,11/30/24 07:30:00 AM,-0.950,-0.525,-0.050,,,,
824,11/30/24 07:45:00 AM,-0.950,0.625,-0.125,,,,
825,11/30/24 08:00:00 AM,-0.050,-0.600,0.825,,,,
826,11/30/24 08:15:00 AM,-1.100,-0.275,0.175,,,,
827,11/30/24 08:30:00 AM,-0.975,0.050,0.575,,,,
828,11/30/24 08:45:00 AM,0.175,-0.150,1.050,,,,
829,11/30/24 09:00:00 AM,0.325,-0.300,-0.875,,,,
830,11/30/24 09:15:00 AM,-0.975,-0.225,-0.225,,,,
831,11/30/24 09:30:00 AM,-0.950,-0.250,-0.225,,,,
832,11/30/24 09:45:00 AM,-1.025,-0.300,0.175,,,,
833,11/30/24 10:00:00 AM,-0.750,-0.275,0.675,,,,
834,11/30/24 10:15:00 AM,-0.700,-0.800,0.375,,,,
835,11/30/24 10:30:00 AM,-1.100,-0.225,-0.350,,,,
836,11/30/24 10:45:00 AM,-0.900,-0.275,-0.350,,,,
837,11/30/24 11:00:00 AM,-1.000,0.150,0.200,,,,
838,11/30/24 11:15:00 AM,-0.925,-0.025,0.000,,,,
839,11/30/24 11:30:00 AM,-1.025,-0.125,-0.025,,,,
840,11/30/24 11:45:00 AM,-0.625,-0.725,0.500,,,,
841,11/30/24 12:00:00 PM,-1.050,-0.250,0.100,,,,
842,11/30/24 12:15:00 PM,-0.975,-0.625,0.200,,,,
843,11/30/24 12:30:00 PM,-0.975,-0.300,0.175,,,,
844,11/30/24 12:45:00 PM,-1.125,-0.325,-0.075,,,,
845,11/30/24 01:00:00 PM,-1.100,0.150,0.075,,,,
846,11/30/24 01:15:00 PM,-0.250,-0.150,-0.950,,,,
847,11/30/24 01:30:00 PM,-0.975,-0.500,0.125,,,,
848,11/30/24 01:45:00 PM,-1.000,-0.250,0.100,,,,
849,11/30/24 02:00:00 PM,-0.375,-0.875,0.700,,,,
850,11/30/24 02:15:00 PM,-1.025,-0.375,0.150,,,,
851,11/30/24 02:30:00 PM,0.100,-0.625,-0.800,,,,
852,11/30/24 02:45:00 PM,-1.050,-0.150,0.025,,,,
853,11/30/24 03:00:00 PM,-1.025,0.100,0.225,,,,
854,11/30/24 03:15:00 PM,-1.075,-0.125,0.025,,,,
855,11/30/24 03:30:00 PM,-0.950,-0.450,0.325,,,,
856,11/30/24 03:45:00 PM,-1.100,-1.050,0.325,,,,
857,11/30/24 04:00:00 PM,-0.275,-0.150,-0.625,,,,
858,11/30/24 04:15:00 PM,-0.300,-0.275,0.400,,,,
859,11/30/24 04:30:00 PM,-0.900,-0.750,0.225,,,,
860,11/30/24 04:45:00 PM,-0.500,-0.100,0.925,,,,
861,11/30/24 05:00:00 PM,-1.175,-0.150,0.050,,,,
862,11/30/24 05:15:00 PM,-1.200,-0.075,0.350,,,,
863,11/30/24 05:30:00 PM,-0.575,0.450,-0.575,,,,
864,11/30/24 05:45:00 PM,-0.775,-0.550,-0.450,,,,
865,11/30/24 06:00:00 PM,-1.150,0.025,-0.225,,,,
866,11/30/24 06:15:00 PM,-0.900,-0.475,0.550,,,,
867,11/30/24 06:30:00 PM,-0.075,-1.050,0.325,,,,
868,11/30/24 06:45:00 PM,-0.975,-0.025,0.425,,,,
869,11/30/24 07:00:00 PM,0.275,-0.175,1.000,,,,
870,11/30/24 07:15:00 PM,-1.125,-0.400,0.000,,,,
871,11/30/24 07:30:00 PM,-1.050,-0.150,0.275,,,,
872,11/30/24 07:45:00 PM,-0.475,0.050,0.950,,,,
873,11/30/24 08:00:00 PM,0.075,-0.350,0.975,,,,
874,11/30/24 08:15:00 PM,-0.750,-0.625,0.225,,,,
875,11/30/24 08:30:00 PM,-1.125,-0.050,-0.275,,,,
876,11/30/24 08:45:00 PM,-0.275,-0.150,1.025,,,,
877,11/30/24 09:00:00 PM,-1.250,-0.100,-0.025,,,,
878,11/30/24 09:15:00 PM,-1.175,-0.175,0.125,,,,
879,11/30/24 09:30:00 PM,-1.000,0.125,0.275,,,,
880,11/30/24 09:45:00 PM,-0.925,-0.150,-0.025,,,,
881,11/30/24 10:00:00 PM,0.275,-0.575,-0.725,,,,
882,11/30/24 10:15:00 PM,-0.325,0.200,0.975,,,,
883,11/30/24 10:30:00 PM,-0.825,-0.550,-0.175,,,,
884,11/30/24 10:45:00 PM,0.775,-0.200,0.525,,,,
885,11/30/24 11:00:00 PM,-0.900,-0.225,0.350,,,,
886,11/30/24 11:15:00 PM,-1.025,-0.475,0.175,,,,
887,11/30/24 11:30:00 PM,0.325,-0.775,-0.675,,,,
888,11/30/24 11:45:00 PM,-0.800,-0.600,0.450,,,,
889,12/01/24 12:00:00 AM,-0.175,-0.600,0.925,,,,
890,12/01/24 12:15:00 AM,-1.000,-0.025,0.450,,,,
891,12/01/24 12:30:00 AM,-1.000,-0.275,-0.350,,,,
892,12/01/24 12:45:00 AM,-1.000,-0.100,-0.275,,,,
893,12/01/24 01:00:00 AM,-0.900,0.475,0.300,,,,
894,12/01/24 01:15:00 AM,-0.250,0.050,-0.850,,,,
895,12/01/24 01:30:00 AM,-1.025,0.075,-0.200,,,,
896,12/01/24 01:45:00 AM,-0.925,-0.075,0.475,,,,
897,12/01/24 02:00:00 AM,-0.525,-0.400,0.825,,,,
898,12/01/24 02:15:00 AM,-0.825,-0.675,0.325,,,,
899,12/01/24 02:30:00 AM,-0.700,-0.175,0.800,,,,
900,12/01/24 02:45:00 AM,0.950,-0.225,0.575,,,,
901,12/01/24 03:00:00 AM,-0.875,-0.500,0.225,,,,
902,12/01/24 03:15:00 AM,-0.875,-0.425,0.175,,,,
903,12/01/24 03:30:00 AM,-0.750,-0.125,0.475,,,,
904,12/01/24 03:45:00 AM,-0.825,-0.800,0.025,,,,
905,12/01/24 04:00:00 AM,-0.925,-0.225,0.250,,,,
906,12/01/24 04:15:00 AM,-0.775,-0.850,0.150,,,,
907,12/01/24 04:30:00 AM,-0.825,-0.275,0.550,,,,
908,12/01/24 04:45:00 AM,-1.025,-0.125,0.175,,,,
909,12/01/24 05:00:00 AM,0.400,-0.350,0.825,,,,
910,12/01/24 05:15:00 AM,-1.125,0.150,0.400,,,,
911,12/01/24 05:30:00 AM,-0.925,-0.300,0.225,,,,
912,12/01/24 05:45:00 AM,-0.975,0.175,0.250,,,,
913,12/01/24 06:00:00 AM,-0.700,0.075,0.550,,,,
914,12/01/24 06:15:00 AM,-1.000,-0.150,-0.100,,,,
915,12/01/24 06:30:00 AM,-0.975,0.050,0.225,,,,
916,12/01/24 06:45:00 AM,-1.125,-0.300,0.000,,,,
917,12/01/24 07:00:00 AM,-1.275,-0.375,-0.075,,,,
918,12/01/24 07:15:00 AM,-0.500,-0.725,0.600,,,,
919,12/01/24 07:30:00 AM,-1.025,-0.475,0.400,,,,
920,12/01/24 07:45:00 AM,-1.125,-0.225,0.025,,,,
921,12/01/24 08:00:00 AM,-0.875,-0.150,-0.600,,,,
922,12/01/24 08:15:00 AM,0.225,-0.575,0.850,,,,
923,12/01/24 08:30:00 AM,-0.775,-0.025,-0.575,,,,
924,12/01/24 08:45:00 AM,-1.025,0.100,0.300,,,,
925,12/01/24 09:00:00 AM,-1.025,-0.150,0.100,,,,
926,12/01/24 09:15:00 AM,-0.875,-0.450,0.075,,,,
927,12/01/24 09:30:00 AM,-1.025,-0.125,0.025,,,,
928,12/01/24 09:45:00 AM,-0.925,-0.275,0.475,,,,
929,12/01/24 10:00:00 AM,-1.100,-0.125,-0.100,,,,
930,12/01/24 10:15:00 AM,0.325,-0.025,0.975,,,,
931,12/01/24 10:30:00 AM,-0.225,0.100,0.975,,,,
932,12/01/24 10:45:00 AM,-1.075,-0.300,0.100,,,,
933,12/01/24 11:00:00 AM,-0.575,-0.600,0.725,,,,
934,12/01/24 11:15:00 AM,-1.175,-0.325,0.025,,,,
935,12/01/24 11:30:00 AM,-0.750,-0.175,0.675,,,,
936,12/01/24 11:45:00 AM,0.850,-0.325,-0.225,,,,
937,12/01/24 12:00:00 PM,-0.750,0.025,0.600,,,,
938,12/01/24 12:15:00 PM,-0.925,-0.300,-0.450,,,,
939,12/01/24 12:30:00 PM,0.400,-0.225,0.950,,,,
940,12/01/24 12:45:00 PM,-1.000,0.150,0.000,,,,
941,12/01/24 01:00:00 PM,1.025,-0.525,0.875,,,,
942,12/01/24 01:15:00 PM,-0.950,-0.250,-0.375,,,,
943,12/01/24 01:30:00 PM,-1.025,-0.475,0.100,,,,
944,12/01/24 01:45:00 PM,-0.875,-0.275,-0.375,,,,
945,12/01/24 02:00:00 PM,-0.200,-1.050,-0.250,,,,
946,12/01/24 02:15:00 PM,-0.525,-0.975,0.575,,,,
947,12/01/24 02:30:00 PM,-0.100,-1.075,-0.075,,,,
948,12/01/24 02:45:00 PM,-0.975,-0.575,0.025,,,,
949,12/01/24 03:00:00 PM,-0.925,-0.125,0.475,,,,
950,12/01/24 03:15:00 PM,-0.975,0.100,-0.300,,,,
951,12/01/24 03:30:00 PM,0.700,-0.300,0.675,,,,
952,12/01/24 03:45:00 PM,-1.025,-0.225,-0.125,,,,
953,12/01/24 04:00:00 PM,-0.525,-0.750,-0.425,,,,
954,12/01/24 04:15:00 PM,-1.025,0.175,0.275,,,,
955,12/01/24 04:30:00 PM,-0.750,-0.225,0.650,,,,
956,12/01/24 04:45:00 PM,0.250,0.025,0.925,,,,
957,12/01/24 05:00:00 PM,-1.125,-0.025,0.225,,,,
958,12/01/24 05:15:00 PM,-0.975,0.125,-0.250,,,,
959,12/01/24 05:30:00 PM,-1.000,0.200,-0.150,,,,
960,12/01/24 05:45:00 PM,-1.075,-0.350,-0.150,,,,
961,12/01/24 06:00:00 PM,-0.875,-0.350,0.100,,,,
962,12/01/24 06:15:00 PM,-1.075,0.025,0.200,,,,
963,12/01/24 06:30:00 PM,-1.000,0.225,0.125,,,,
964,12/01/24 06:45:00 PM,-0.750,-0.125,-0.375,,,,
965,12/01/24 07:00:00 PM,-0.975,0.200,-0.150,,,,
966,12/01/24 07:15:00 PM,-1.075,0.100,-0.025,,,,
967,12/01/24 07:30:00 PM,-1.100,0.050,0.225,,,,
968,12/01/24 07:45:00 PM,-0.125,-0.200,1.025,,,,
969,12/01/24 08:00:00 PM,-1.000,-0.150,0.025,,,,
970,12/01/24 08:15:00 PM,-0.875,0.025,-0.200,,,,
971,12/01/24 08:30:00 PM,-1.025,-0.175,0.175,,,,
972,12/01/24 08:45:00 PM,-1.075,-0.200,0.050,,,,
973,12/01/24 09:00:00 PM,-1.025,-0.250,0.325,,,,
974,12/01/24 09:15:00 PM,-0.925,-0.300,0.150,,,,
975,12/01/24 09:30:00 PM,-1.025,-0.325,0.100,,,,
976,12/01/24 09:45:00 PM,-0.725,-0.900,0.250,,,,
977,12/01/24 10:00:00 PM,-1.000,-0.125,0.300,,,,
978,12/01/24 10:15:00 PM,-1.125,0.050,0.125,,,,
979,12/01/24 10:30:00 PM,-1.025,-0.250,0.175,,,,
980,12/01/24 10:45:00 PM,-1.000,-0.200,-0.050,,,,
981,12/01/24 11:00:00 PM,-1.025,-0.150,0.100,,,,
982,12/01/24 11:15:00 PM,-1.025,-0.150,0.125,,,,
983,12/01/24 11:30:00 PM,-0.975,-0.300,0.100,,,,
984,12/01/24 11:45:00 PM,-1.050,-0.250,0.075,,,,
985,12/02/24 12:00:00 AM,-1.000,-0.025,0.175,,,,
986,12/02/24 12:15:00 AM,-1.025,-0.225,0.000,,,,
987,12/02/24 12:30:00 AM,-1.075,0.075,0.175,,,,
988,12/02/24 12:45:00 AM,-1.025,-0.325,0.275,,,,
989,12/02/24 01:00:00 AM,-1.050,-0.250,0.250,,,,
990,12/02/24 01:15:00 AM,-1.050,-0.425,0.025,,,,
991,12/02/24 01:30:00 AM,-1.025,0.025,-0.125,,,,
992,12/02/24 01:45:00 AM,-0.975,-0.325,0.075,,,,
993,12/02/24 02:00:00 AM,-1.050,-0.325,0.150,,,,
994,12/02/24 02:15:00 AM,-0.300,0.300,0.925,,,,
995,12/02/24 02:30:00 AM,-1.125,-0.200,0.175,,,,
996,12/02/24 02:45:00 AM,-1.000,-0.325,-0.050,,,,
997,12/02/24 03:00:00 AM,-0.950,-0.200,-0.275,,,,
998,12/02/24 03:15:00 AM,-0.900,-0.075,-0.150,,,,
999,12/02/24 03:30:00 AM,-1.100,-0.150,-0.075,,,,
1000,12/02/24 03:45:00 AM,-1.025,-0.225,-0.100,,,,
1001,12/02/24 04:00:00 AM,-1.075,-0.225,-0.150,,,,
1002,12/02/24 04:15:00 AM,-1.025,-0.150,-0.225,,,,
1003,12/02/24 04:30:00 AM,-1.075,-0.175,0.025,,,,
1004,12/02/24 04:45:00 AM,-1.050,-0.325,0.125,,,,
1005,12/02/24 05:00:00 AM,-0.975,-0.325,-0.125,,,,
1006,12/02/24 05:15:00 AM,-1.025,-0.175,-0.075,,,,
1007,12/02/24 05:30:00 AM,-1.075,-0.250,-0.025,,,,
1008,12/02/24 05:45:00 AM,-1.025,-0.175,0.025,,,,
1009,12/02/24 06:00:00 AM,-0.975,-0.275,0.025,,,,
1010,12/02/24 06:15:00 AM,-1.025,-0.275,0.175,,,,
1011,12/02/24 06:30:00 AM,-1.000,-0.150,0.025,,,,
1012,12/02/24 06:45:00 AM,-1.025,-0.250,0.125,,,,
1013,12/02/24 07:00:00 AM,-1.025,-0.025,0.050,,,,
1014,12/02/24 07:15:00 AM,-1.025,-0.200,0.050,,,,
1015,12/02/24 07:30:00 AM,-1.025,-0.275,0.000,,,,
1016,12/02/24 07:45:00 AM,-1.075,-0.200,0.075,,,,
1017,12/02/24 08:00:00 AM,-1.050,-0.175,0.025,,,,
1018,12/02/24 08:15:00 AM,-1.050,-0.125,0.125,,,,
1019,12/02/24 08:30:00 AM,-1.025,-0.075,-0.100,,,,
1020,12/02/24 08:45:00 AM,-1.025,-0.200,0.050,,,,
1021,12/02/24 09:00:00 AM,-1.075,-0.125,-0.100,,,,
1022,12/02/24 09:15:00 AM,-0.975,-0.125,-0.100,,,,
1023,12/02/24 09:30:00 AM,-1.025,-0.250,-0.075,,,,
1024,12/02/24 09:45:00 AM,-1.050,-0.100,-0.175,,,,
1025,12/02/24 10:00:00 AM,-1.000,-0.300,-0.075,,,,
1026,12/02/24 10:15:00 AM,-1.025,-0.250,-0.225,,,,
1027,12/02/24 10:30:00 AM,-1.050,-0.300,-0.075,,,,
1028,12/02/24 10:45:00 AM,-1.025,-0.125,-0.050,,,,
1029,12/02/24 11:00:00 AM,-1.050,-0.225,0.000,,,,
1030,12/02/24 11:15:00 AM,-1.025,-0.175,0.025,,,,
1031,12/02/24 11:30:00 AM,-1.025,-0.200,0.025,,,,
1032,12/02/24 11:45:00 AM,-1.025,-0.150,0.050,,,,
1033,12/02/24 12:00:00 PM,-1.025,-0.175,0.100,,,,
1034,12/02/24 12:15:00 PM,-1.025,-0.175,0.075,,,,
1035,12/02/24 12:30:00 PM,-1.025,-0.250,0.125,,,,
1036,12/02/24 12:45:00 PM,-1.050,-0.225,0.050,,,,
1037,12/02/24 01:00:00 PM,-1.025,-0.150,0.100,,,,
1038,12/02/24 01:15:00 PM,-1.025,-0.150,0.050,,,,
1039,12/02/24 01:30:00 PM,-1.025,-0.150,0.050,,,,
1040,12/02/24 01:45:00 PM,-1.025,-0.225,0.025,,,,
1041,12/02/24 02:00:00 PM,-1.025,-0.125,0.050,,,,
1042,12/02/24 02:15:00 PM,-1.025,-0.175,0.075,,,,
1043,12/02/24 02:30:00 PM,-1.050,-0.225,0.125,,,,
1044,12/02/24 02:45:00 PM,-1.025,-0.150,0.025,,,,
1045,12/02/24 03:00:00 PM,-1.025,-0.150,0.075,,,,
1046,12/02/24 03:15:00 PM,-1.025,-0.200,0.125,,,,
1047,12/02/24 03:30:00 PM,-1.025,-0.200,0.000,,,,
1048,12/02/24 03:45:00 PM,-1.050,-0.275,0.000,,,,
1049,12/02/24 04:00:00 PM,-1.025,-0.225,0.025,,,,
1050,12/02/24 04:15:00 PM,-1.025,-0.175,0.025,,,,
1051,12/02/24 04:30:00 PM,-1.025,-0.150,-0.050,,,,
1052,12/02/24 04:45:00 PM,-1.050,-0.225,-0.125,,,,
1053,12/02/24 05:00:00 PM,-1.025,-0.150,-0.100,,,,
1054,12/02/24 05:15:00 PM,-1.000,-0.300,-0.100,,,,
1055,12/02/24 05:30:00 PM,-1.050,-0.125,-0.125,,,,
1056,12/02/24 05:45:00 PM,-1.050,-0.275,-0.175,,,,
1057,12/02/24 06:00:00 PM,-0.975,-0.225,-0.175,,,,
1058,12/02/24 06:15:00 PM,-0.950,-0.475,-0.125,,,,
1059,12/02/24 06:30:00 PM,-1.025,-0.300,-0.175,,,,
1060,12/02/24 06:45:00 PM,-0.975,-0.325,-0.250,,,,
1061,12/02/24 07:00:00 PM,-1.075,-0.100,-0.150,,,,
1062,12/02/24 07:15:00 PM,-1.025,0.025,-0.325,,,,
1063,12/02/24 07:30:00 PM,-1.025,-0.125,-0.150,,,,
1064,12/02/24 07:45:00 PM,-1.025,-0.375,-0.075,,,,
1065,12/02/24 08:00:00 PM,-1.025,-0.175,0.000,,,,
1066,12/02/24 08:15:00 PM,-1.025,-0.225,-0.025,,,,
1067,12/02/24 08:30:00 PM,-1.025,-0.200,0.050,,,,
1068,12/02/24 08:45:00 PM,-1.050,-0.275,0.025,,,,
1069,12/02/24 09:00:00 PM,-1.025,-0.250,0.025,,,,
1070,12/02/24 09:15:00 PM,-1.050,-0.150,0.025,,,,
1071,12/02/24 09:30:00 PM,-1.025,-0.150,0.075,,,,
1072,12/02/24 09:45:00 PM,-1.000,-0.250,0.025,,,,
1073,12/02/24 10:00:00 PM,-1.025,-0.200,0.000,,,,
1074,12/02/24 10:15:00 PM,-1.025,-0.125,0.050,,,,
1075,12/02/24 10:30:00 PM,-1.000,-0.325,0.050,,,,
1076,12/02/24 10:45:00 PM,-1.025,-0.225,0.050,,,,
1077,12/02/24 11:00:00 PM,-1.025,-0.225,0.025,,,,
1078,12/02/24 11:15:00 PM,-1.025,-0.100,0.075,,,,
1079,12/02/24 11:30:00 PM,-1.050,-0.350,-0.075,,,,
1080,12/02/24 11:45:00 PM,-1.025,-0.200,-0.125,,,,
1081,12/03/24 12:00:00 AM,-1.025,-0.175,0.050,,,,
1082,12/03/24 12:15:00 AM,-1.025,-0.250,-0.050,,,,
1083,12/03/24 12:30:00 AM,-1.075,-0.175,0.075,,,,
1084,12/03/24 12:45:00 AM,-1.025,-0.125,0.025,,,,
1085,12/03/24 01:00:00 AM,-1.000,-0.150,-0.125,,,,
1086,12/03/24 01:15:00 AM,-1.025,-0.200,0.000,,,,
1087,12/03/24 01:30:00 AM,-1.025,-0.175,-0.050,,,,
1088,12/03/24 01:45:00 AM,-1.000,-0.175,-0.175,,,,
1089,12/03/24 02:00:00 AM,-1.025,-0.275,-0.150,,,,
1090,12/03/24 02:15:00 AM,-1.075,-0.150,-0.075,,,,
1091,12/03/24 02:30:00 AM,-1.000,-0.250,-0.175,,,,
1092,12/03/24 02:45:00 AM,-1.050,-0.200,-0.075,,,,
1093,12/03/24 03:00:00 AM,-1.025,-0.225,-0.025,,,,
1094,12/03/24 03:15:00 AM,-1.050,-0.200,-0.075,,,,
1095,12/03/24 03:30:00 AM,-0.975,-0.425,-0.125,,,,
1096,12/03/24 03:45:00 AM,-1.025,-0.275,-0.050,,,,
1097,12/03/24 04:00:00 AM,-1.000,-0.300,-0.125,,,,
1098,12/03/24 04:15:00 AM,-0.975,-0.325,-0.250,,,,
1099,12/03/24 04:30:00 AM,-1.000,-0.300,-0.200,,,,
1100,12/03/24 04:45:00 AM,-1.025,-0.250,-0.025,,,,
1101,12/03/24 05:00:00 AM,-1.025,-0.325,0.025,,,,
1102,12/03/24 05:15:00 AM,-1.050,-0.200,-0.150,,,,
1103,12/03/24 05:30:00 AM,-1.050,-0.075,-0.125,,,,
1104,12/03/24 05:45:00 AM,-1.000,-0.325,0.000,,,,
1105,12/03/24 06:00:00 AM,-1.000,-0.300,-0.075,,,,
1106,12/03/24 06:15:00 AM,-1.025,-0.150,-0.025,,,,
1107,12/03/24 06:30:00 AM,-1.025,-0.300,0.100,,,,
1108,12/03/24 06:45:00 AM,-1.025,-0.075,-0.150,,,,
1109,12/03/24 07:00:00 AM,-1.050,-0.200,-0.100,,,,
1110,12/03/24 07:15:00 AM,-1.025,-0.125,-0.175,,,,
1111,12/03/24 07:30:00 AM,-1.000,-0.400,-0.150,,,,
1112,12/03/24 07:45:00 AM,-1.050,-0.250,-0.100,,,,
1113,12/03/24 08:00:00 AM,-1.050,-0.125,0.000,,,,
1114,12/03/24 08:15:00 AM,-1.050,-0.275,-0.100,,,,
1115,12/03/24 08:30:00 AM,-1.075,-0.050,-0.100,,,,
1116,12/03/24 08:45:00 AM,-0.975,0.100,-0.200,,,,
1117,12/03/24 09:00:00 AM,-1.025,-0.125,0.025,,,,
1118,12/03/24 09:15:00 AM,-0.925,0.275,-0.275,,,,
1119,12/03/24 09:30:00 AM,-1.125,-0.150,0.075,,,,
1120,12/03/24 09:45:00 AM,-1.075,-0.300,0.075,,,,
1121,12/03/24 10:00:00 AM,-1.025,0.100,0.025,,,,
1122,12/03/24 10:15:00 AM,-1.025,-0.325,0.100,,,,
1123,12/03/24 10:30:00 AM,-0.975,-0.175,0.275,,,,
1124,12/03/24 10:45:00 AM,-1.000,-0.475,-0.025,,,,
1125,12/03/24 11:00:00 AM,-0.900,-0.550,0.025,,,,
1126,12/03/24 11:15:00 AM,-0.925,-0.475,-0.200,,,,
1127,12/03/24 11:30:00 AM,-1.025,0.075,-0.200,,,,
1128,12/03/24 11:45:00 AM,-1.000,-0.075,-0.325,,,,
1129,12/03/24 12:00:00 PM,-0.975,-0.325,-0.075,,,,
1130,12/03/24 12:15:00 PM,-0.925,-0.475,-0.275,,,,
1131,12/03/24 12:30:00 PM,-1.000,-0.200,-0.225,,,,
1132,12/03/24 12:45:00 PM,-1.025,-0.300,-0.100,,,,
1133,12/03/24 01:00:00 PM,-1.000,-0.275,-0.175,,,,
1134,12/03/24 01:15:00 PM,-1.050,-0.250,-0.100,,,,
1135,12/03/24 01:30:00 PM,-1.050,-0.250,0.275,,,,
1136,12/03/24 01:45:00 PM,-1.100,-0.250,0.025,,,,
1137,12/03/24 02:00:00 PM,-1.025,-0.375,0.125,,,,
1138,12/03/24 02:15:00 PM,0.750,0.500,0.675,,,,
1139,12/03/24 02:30:00 PM,-0.975,-0.475,0.325,,,,
1140,12/03/24 02:45:00 PM,-1.075,-0.300,0.025,,,,
1141,12/03/24 03:00:00 PM,-1.025,0.100,0.125,,,,
1142,12/03/24 03:15:00 PM,-0.975,0.025,0.175,,,,
1143,12/03/24 03:30:00 PM,-1.025,-0.350,0.275,,,,
1144,12/03/24 03:45:00 PM,-0.675,-0.775,-0.100,,,,
1145,12/03/24 04:00:00 PM,0.075,-0.075,1.050,,,,
1146,12/03/24 04:15:00 PM,-0.925,-0.200,-0.400,,,,
1147,12/03/24 04:30:00 PM,-0.925,-0.150,-0.475,,,,
1148,12/03/24 04:45:00 PM,-0.900,-0.375,0.250,,,,
1149,12/03/24 05:00:00 PM,0.025,0.225,-0.450,,,,
1150,12/03/24 05:15:00 PM,-1.000,-0.325,-0.125,,,,
1151,12/03/24 05:30:00 PM,0.100,-0.050,-0.925,,,,
1152,12/03/24 05:45:00 PM,-0.650,0.175,-0.775,,,,
1153,12/03/24 06:00:00 PM,-0.975,-0.475,-0.350,,,,
1154,12/03/24 06:15:00 PM,-0.825,-0.450,-0.325,,,,
